#q_sq i k_sq Re(fg) Im(fg)
1e-06 2 1e-06 -0.0905094 0
1e-06 2 1.55052e-06 -0.0905088 0
1e-06 2 2.4041e-06 -0.090508 0
1e-06 2 3.72759e-06 -0.0905068 0
1e-06 2 5.77969e-06 -0.0905048 0
1e-06 2 8.96151e-06 -0.0905018 0
1e-06 2 1.3895e-05 -0.0904972 0
1e-06 2 2.15443e-05 -0.09049 0
1e-06 2 3.34048e-05 -0.0904788 0
1e-06 2 5.17947e-05 -0.0904614 0
1e-06 2 8.03086e-05 -0.0904345 0
1e-06 2 0.00012452 -0.0903927 0
1e-06 2 0.00019307 -0.090328 0
1e-06 2 0.000299358 -0.0902278 0
1e-06 2 0.000464159 -0.0900724 0
1e-06 2 0.000719686 -0.0898318 0
1e-06 2 0.00111588 -0.0894595 0
1e-06 2 0.0017302 -0.088884 0
1e-06 2 0.0026827 -0.0879956 0
1e-06 2 0.00415956 -0.0866279 0
1e-06 2 0.00644947 -0.0845303 0
1e-06 2 0.01 -0.0813329 0
1e-06 2 0.0155052 -0.076505 0
1e-06 2 0.024041 -0.0693216 0
1e-06 2 0.0372759 -0.058878 0
1e-06 2 0.0577969 -0.0442419 0
1e-06 2 0.0896151 -0.0248922 0
1e-06 2 0.13895 -0.00165683 0
1e-06 2 0.215443 0.0219434 0
1e-06 2 0.334048 0.0390798 0
1e-06 2 0.517947 0.042293 0
1e-06 2 0.803086 0.0310144 0
1e-06 2 1.2452 0.0156278 0
1e-06 2 1.9307 0.00600435 0
1e-06 2 2.99358 0.00225151 0
1e-06 2 4.64159 0.00123992 0
1e-06 2 7.19686 0.000754223 0
1e-06 2 11.1588 0.000470835 0
1e-06 2 17.302 0.000295101 0
1e-06 2 26.827 0.000183698 0
1e-06 2 41.5956 0.000114025 0
1e-06 2 64.4947 7.08804e-05 0
1e-06 2 100 4.40719e-05 0
1e-06 2 155.052 2.74012e-05 0
1e-06 2 240.41 1.707e-05 0
1e-06 2 372.759 1.06532e-05 0
1e-06 2 577.969 6.65176e-06 0
1e-06 2 896.151 4.15789e-06 0
1e-06 2 1389.5 2.60455e-06 0
1e-06 2 2154.43 1.6332e-06 0
1e-06 2 3340.48 1.02489e-06 0
1e-06 2 5179.47 6.43793e-07 0
1e-06 2 8030.86 4.04843e-07 0
1e-06 2 12452 2.54871e-07 0
1e-06 2 19307 1.60577e-07 0
1e-06 2 29935.8 1.01234e-07 0
1e-06 2 46415.9 6.38662e-08 0
1e-06 2 71968.6 4.03195e-08 0
1e-06 2 111588 2.54716e-08 0
1e-06 2 173020 1.61045e-08 0
1e-06 2 268270 1.01877e-08 0
1e-06 2 415956 6.44884e-09 0
1e-06 2 644947 4.0846e-09 0
1e-06 2 1e+06 2.58794e-09 0

2.43835e-06 2 1e-06 -0.0905093 0
2.43835e-06 2 1.55052e-06 -0.0905087 0
2.43835e-06 2 2.4041e-06 -0.0905079 0
2.43835e-06 2 3.72759e-06 -0.0905067 0
2.43835e-06 2 5.77969e-06 -0.0905047 0
2.43835e-06 2 8.96151e-06 -0.0905017 0
2.43835e-06 2 1.3895e-05 -0.0904971 0
2.43835e-06 2 2.15443e-05 -0.0904899 0
2.43835e-06 2 3.34048e-05 -0.0904786 0
2.43835e-06 2 5.17947e-05 -0.0904613 0
2.43835e-06 2 8.03086e-05 -0.0904344 0
2.43835e-06 2 0.00012452 -0.0903926 0
2.43835e-06 2 0.00019307 -0.0903279 0
2.43835e-06 2 0.000299358 -0.0902276 0
2.43835e-06 2 0.000464159 -0.0900723 0
2.43835e-06 2 0.000719686 -0.0898317 0
2.43835e-06 2 0.00111588 -0.0894594 0
2.43835e-06 2 0.0017302 -0.0888839 0
2.43835e-06 2 0.0026827 -0.0879955 0
2.43835e-06 2 0.00415956 -0.0866278 0
2.43835e-06 2 0.00644947 -0.0845302 0
2.43835e-06 2 0.01 -0.0813328 0
2.43835e-06 2 0.0155052 -0.076505 0
2.43835e-06 2 0.024041 -0.0693215 0
2.43835e-06 2 0.0372759 -0.058878 0
2.43835e-06 2 0.0577969 -0.0442419 0
2.43835e-06 2 0.0896151 -0.0248922 0
2.43835e-06 2 0.13895 -0.00165688 0
2.43835e-06 2 0.215443 0.0219434 0
2.43835e-06 2 0.334048 0.0390797 0
2.43835e-06 2 0.517947 0.042293 0
2.43835e-06 2 0.803086 0.0310144 0
2.43835e-06 2 1.2452 0.0156278 0
2.43835e-06 2 1.9307 0.00600434 0
2.43835e-06 2 2.99358 0.0022515 0
2.43835e-06 2 4.64159 0.00123992 0
2.43835e-06 2 7.19686 0.000754222 0
2.43835e-06 2 11.1588 0.000470835 0
2.43835e-06 2 17.302 0.000295101 0
2.43835e-06 2 26.827 0.000183698 0
2.43835e-06 2 41.5956 0.000114025 0
2.43835e-06 2 64.4947 7.08804e-05 0
2.43835e-06 2 100 4.40719e-05 0
2.43835e-06 2 155.052 2.74012e-05 0
2.43835e-06 2 240.41 1.707e-05 0
2.43835e-06 2 372.759 1.06532e-05 0
2.43835e-06 2 577.969 6.65176e-06 0
2.43835e-06 2 896.151 4.15789e-06 0
2.43835e-06 2 1389.5 2.60454e-06 0
2.43835e-06 2 2154.43 1.63319e-06 0
2.43835e-06 2 3340.48 1.02489e-06 0
2.43835e-06 2 5179.47 6.43792e-07 0
2.43835e-06 2 8030.86 4.04843e-07 0
2.43835e-06 2 12452 2.54871e-07 0
2.43835e-06 2 19307 1.60577e-07 0
2.43835e-06 2 29935.8 1.01234e-07 0
2.43835e-06 2 46415.9 6.38662e-08 0
2.43835e-06 2 71968.6 4.03195e-08 0
2.43835e-06 2 111588 2.54716e-08 0
2.43835e-06 2 173020 1.61044e-08 0
2.43835e-06 2 268270 1.01877e-08 0
2.43835e-06 2 415956 6.44884e-09 0
