#q_sq i k_sq Re(fg) Im(fg)
1e-06 7 1e-06 3763.26 -0
1e-06 7 1.55052e-06 2426.7 -0
1e-06 7 2.4041e-06 1564.68 -0
1e-06 7 3.72759e-06 1008.73 -0
1e-06 7 5.77969e-06 650.168 -0
1e-06 7 8.96151e-06 418.915 -0
1e-06 7 1.3895e-05 269.77 -0
1e-06 7 2.15443e-05 173.579 -0
1e-06 7 3.34048e-05 111.541 -0
1e-06 7 5.17947e-05 71.5304 -0
1e-06 7 8.03086e-05 45.7254 -0
1e-06 7 0.00012452 29.0827 -0
1e-06 7 0.00019307 18.3492 -0
1e-06 7 0.000299358 11.4269 -0
1e-06 7 0.000464159 6.96277 -0
1e-06 7 0.000719686 4.08422 -0
1e-06 7 0.00111588 2.2286 -0
1e-06 7 0.0017302 1.03322 -0
1e-06 7 0.0026827 0.264419 -0
1e-06 7 0.00415956 -0.2281 0
1e-06 7 0.00644947 -0.54066 0
1e-06 7 0.01 -0.734442 0
1e-06 7 0.0155052 -0.847553 0
1e-06 7 0.024041 -0.902726 0
1e-06 7 0.0372759 -0.91204 0
1e-06 7 0.0577969 -0.880222 0
1e-06 7 0.0896151 -0.807746 0
1e-06 7 0.13895 -0.694051 0
1e-06 7 0.215443 -0.543081 0
1e-06 7 0.334048 -0.37065 0
1e-06 7 0.517947 -0.207142 0
1e-06 7 0.803086 -0.0876217 0
1e-06 7 1.2452 -0.0267209 0
1e-06 7 1.9307 -0.00634289 0
1e-06 7 2.99358 -0.00152975 0
1e-06 7 4.64159 -0.000540869 0
1e-06 7 7.19686 -0.000212875 0
1e-06 7 11.1588 -8.46628e-05 0
1e-06 7 17.302 -3.42996e-05 0
1e-06 7 26.827 -1.37854e-05 0
1e-06 7 41.5956 -5.50805e-06 0
1e-06 7 64.4947 -2.20476e-06 0
1e-06 7 100 -8.83239e-07 0
1e-06 7 155.052 -3.53868e-07 0
1e-06 7 240.41 -1.42107e-07 0
1e-06 7 372.759 -5.71878e-08 0
1e-06 7 577.969 -2.30243e-08 0
1e-06 7 896.151 -9.27995e-09 0
1e-06 7 1389.5 -3.74901e-09 0
1e-06 7 2154.43 -1.51613e-09 0
1e-06 7 3340.48 -6.13591e-10 0
1e-06 7 5179.47 -2.48574e-10 0
1e-06 7 8030.86 -1.00811e-10 0
1e-06 7 12452 -4.09327e-11 0
1e-06 7 19307 -1.66326e-11 0
1e-06 7 29935.8 -6.76276e-12 0
1e-06 7 46415.9 -2.75164e-12 0
1e-06 7 71968.6 -1.12036e-12 0
1e-06 7 111588 -4.56471e-13 0
1e-06 7 173020 -1.86137e-13 0
1e-06 7 268270 -7.5942e-14 0
1e-06 7 415956 -3.10037e-14 0
1e-06 7 644947 -1.26655e-14 0
1e-06 7 1e+06 -5.17633e-15 0

2.43835e-06 7 1e-06 3763.26 -0
2.43835e-06 7 1.55052e-06 2426.69 -0
2.43835e-06 7 2.4041e-06 1564.68 -0
2.43835e-06 7 3.72759e-06 1008.73 -0
2.43835e-06 7 5.77969e-06 650.167 -0
2.43835e-06 7 8.96151e-06 418.915 -0
2.43835e-06 7 1.3895e-05 269.77 -0
2.43835e-06 7 2.15443e-05 173.579 -0
2.43835e-06 7 3.34048e-05 111.541 -0
2.43835e-06 7 5.17947e-05 71.5303 -0
2.43835e-06 7 8.03086e-05 45.7254 -0
2.43835e-06 7 0.00012452 29.0827 -0
2.43835e-06 7 0.00019307 18.3492 -0
2.43835e-06 7 0.000299358 11.4269 -0
2.43835e-06 7 0.000464159 6.96276 -0
2.43835e-06 7 0.000719686 4.08421 -0
2.43835e-06 7 0.00111588 2.2286 -0
2.43835e-06 7 0.0017302 1.03322 -0
2.43835e-06 7 0.0026827 0.26442 -0
2.43835e-06 7 0.00415956 -0.228099 0
2.43835e-06 7 0.00644947 -0.540658 0
2.43835e-06 7 0.01 -0.73444 0
2.43835e-06 7 0.0155052 -0.847551 0
2.43835e-06 7 0.024041 -0.902724 0
2.43835e-06 7 0.0372759 -0.912038 0
2.43835e-06 7 0.0577969 -0.88022 0
2.43835e-06 7 0.0896151 -0.807744 0
2.43835e-06 7 0.13895 -0.69405 0
2.43835e-06 7 0.215443 -0.54308 0
2.43835e-06 7 0.334048 -0.37065 0
2.43835e-06 7 0.517947 -0.207141 0
2.43835e-06 7 0.803086 -0.0876216 0
2.43835e-06 7 1.2452 -0.0267209 0
2.43835e-06 7 1.9307 -0.00634289 0
2.43835e-06 7 2.99358 -0.00152975 0
2.43835e-06 7 4.64159 -0.000540869 0
2.43835e-06 7 7.19686 -0.000212875 0
