#q_sq i k_sq Re(fg) Im(fg)
1e-06 8 1e-06 0.916339 0
1e-06 8 1.55052e-06 0.916338 0
1e-06 8 2.4041e-06 0.916338 0
1e-06 8 3.72759e-06 0.916337 0
1e-06 8 5.77969e-06 0.916335 0
1e-06 8 8.96151e-06 0.916333 0
1e-06 8 1.3895e-05 0.91633 0
1e-06 8 2.15443e-05 0.916324 0
1e-06 8 3.34048e-05 0.916316 0
1e-06 8 5.17947e-05 0.916303 0
1e-06 8 8.03086e-05 0.916283 0
1e-06 8 0.00012452 0.916252 0
1e-06 8 0.00019307 0.916204 0
1e-06 8 0.000299358 0.91613 0
1e-06 8 0.000464159 0.916015 0
1e-06 8 0.000719686 0.915836 0
1e-06 8 0.00111588 0.91556 0
1e-06 8 0.0017302 0.915132 0
1e-06 8 0.0026827 0.914471 0
1e-06 8 0.00415956 0.91345 0
1e-06 8 0.00644947 0.91188 0
1e-06 8 0.01 0.909472 0
1e-06 8 0.0155052 0.905804 0
1e-06 8 0.024041 0.900271 0
1e-06 8 0.0372759 0.892048 0
1e-06 8 0.0577969 0.880112 0
1e-06 8 0.0896151 0.863415 0
1e-06 8 0.13895 0.841378 0
1e-06 8 0.215443 0.814921 0
1e-06 8 0.334048 0.787988 0
1e-06 8 0.517947 0.768512 0
1e-06 8 0.803086 0.765798 0
1e-06 8 1.2452 0.782852 0
1e-06 8 1.9307 0.812646 0
1e-06 8 2.99358 0.839368 0
1e-06 8 4.64159 0.869566 0
1e-06 8 7.19686 0.911407 0
1e-06 8 11.1588 0.922735 0
1e-06 8 17.302 0.937178 0
1e-06 8 26.827 0.945024 0
1e-06 8 41.5956 0.946106 0
1e-06 8 64.4947 0.947273 0
1e-06 8 100 0.949034 0
1e-06 8 155.052 0.949979 0
1e-06 8 240.41 0.95084 0
1e-06 8 372.759 0.952448 0
1e-06 8 577.969 0.953636 0
1e-06 8 896.151 0.954156 0
1e-06 8 1389.5 0.955102 0
1e-06 8 2154.43 0.956302 0
1e-06 8 3340.48 0.957336 0
1e-06 8 5179.47 0.958067 0
1e-06 8 8030.86 0.958568 0
1e-06 8 12452 0.959185 0
1e-06 8 19307 0.959903 0
1e-06 8 29935.8 0.960606 0
1e-06 8 46415.9 0.961273 0
1e-06 8 71968.6 0.961904 0
1e-06 8 111588 0.9626 0
1e-06 8 173020 0.963582 0
1e-06 8 268270 0.96476 0
1e-06 8 415956 0.966318 0
1e-06 8 644947 0.968437 0
1e-06 8 1e+06 0.971058 0

2.43835e-06 8 1e-06 0.916339 0
2.43835e-06 8 1.55052e-06 0.916338 0
2.43835e-06 8 2.4041e-06 0.916338 0
2.43835e-06 8 3.72759e-06 0.916337 0
2.43835e-06 8 5.77969e-06 0.916335 0
2.43835e-06 8 8.96151e-06 0.916333 0
2.43835e-06 8 1.3895e-05 0.916329 0
2.43835e-06 8 2.15443e-05 0.916324 0
2.43835e-06 8 3.34048e-05 0.916316 0
2.43835e-06 8 5.17947e-05 0.916303 0
2.43835e-06 8 8.03086e-05 0.916283 0
2.43835e-06 8 0.00012452 0.916252 0
2.43835e-06 8 0.00019307 0.916204 0
2.43835e-06 8 0.000299358 0.91613 0
2.43835e-06 8 0.000464159 0.916015 0
2.43835e-06 8 0.000719686 0.915836 0
2.43835e-06 8 0.00111588 0.91556 0
2.43835e-06 8 0.0017302 0.915132 0
2.43835e-06 8 0.0026827 0.914471 0
2.43835e-06 8 0.00415956 0.91345 0
2.43835e-06 8 0.00644947 0.91188 0
2.43835e-06 8 0.01 0.909472 0
2.43835e-06 8 0.0155052 0.905804 0
2.43835e-06 8 0.024041 0.900271 0
2.43835e-06 8 0.0372759 0.892048 0
2.43835e-06 8 0.0577969 0.880112 0
2.43835e-06 8 0.0896151 0.863415 0
2.43835e-06 8 0.13895 0.841378 0
2.43835e-06 8 0.215443 0.814921 0
2.43835e-06 8 0.334048 0.787988 0
2.43835e-06 8 0.517947 0.768512 0
2.43835e-06 8 0.803086 0.765798 0
2.43835e-06 8 1.2452 0.782852 0
2.43835e-06 8 1.9307 0.812646 0
2.43835e-06 8 2.99358 0.839368 0
2.43835e-06 8 4.64159 0.869566 0
2.43835e-06 8 7.19686 0.911407 0
2.43835e-06 8 11.1588 0.922735 0
2.43835e-06 8 17.302 0.937178 0
2.43835e-06 8 26.827 0.945024 0
2.43835e-06 8 41.5956 0.946106 0
2.43835e-06 8 64.4947 0.947273 0
2.43835e-06 8 100 0.949034 0
2.43835e-06 8 155.052 0.949979 0
2.43835e-06 8 240.41 0.95084 0
2.43835e-06 8 372.759 0.952448 0
2.43835e-06 8 577.969 0.953636 0
2.43835e-06 8 896.151 0.954156 0
2.43835e-06 8 1389.5 0.955102 0
2.43835e-06 8 2154.43 0.956302 0
2.43835e-06 8 3340.48 0.957336 0
2.43835e-06 8 5179.47 0.958067 0
2.43835e-06 8 8030.86 0.958568 0
2.43835e-06 8 12452 0.959185 0
2.43835e-06 8 19307 0.959903 0
2.43835e-06 8 29935.8 0.960606 0
2.43835e-06 8 46415.9 0.961273 0
2.43835e-06 8 71968.6 0.961904 0
2.43835e-06 8 111588 0.9626 0
2.43835e-06 8 173020 0.963582 0
2.43835e-06 8 268270 0.96476 0
2.43835e-06 8 415956 0.966318 0
2.43835e-06 8 644947 0.968437 0
2.43835e-06 8 1e+06 0.971058 0

5.94557e-06 8 1e-06 0.916338 0
5.94557e-06 8 1.55052e-06 0.916338 0
5.94557e-06 8 2.4041e-06 0.916337 0
5.94557e-06 8 3.72759e-06 0.916336 0
5.94557e-06 8 5.77969e-06 0.916335 0
5.94557e-06 8 8.96151e-06 0.916332 0
5.94557e-06 8 1.3895e-05 0.916329 0
5.94557e-06 8 2.15443e-05 0.916324 0
5.94557e-06 8 3.34048e-05 0.916315 0
5.94557e-06 8 5.17947e-05 0.916302 0
5.94557e-06 8 8.03086e-05 0.916282 0
5.94557e-06 8 0.00012452 0.916252 0
5.94557e-06 8 0.00019307 0.916204 0
5.94557e-06 8 0.000299358 0.916129 0
5.94557e-06 8 0.000464159 0.916014 0
5.94557e-06 8 0.000719686 0.915835 0
5.94557e-06 8 0.00111588 0.915559 0
5.94557e-06 8 0.0017302 0.915131 0
5.94557e-06 8 0.0026827 0.91447 0
5.94557e-06 8 0.00415956 0.91345 0
5.94557e-06 8 0.00644947 0.911879 0
5.94557e-06 8 0.01 0.909471 0
5.94557e-06 8 0.0155052 0.905804 0
5.94557e-06 8 0.024041 0.90027 0
5.94557e-06 8 0.0372759 0.892047 0
5.94557e-06 8 0.0577969 0.880112 0
5.94557e-06 8 0.0896151 0.863414 0
5.94557e-06 8 0.13895 0.841378 0
5.94557e-06 8 0.215443 0.814921 0
5.94557e-06 8 0.334048 0.787988 0
5.94557e-06 8 0.517947 0.768512 0
5.94557e-06 8 0.803086 0.765798 0
5.94557e-06 8 1.2452 0.782852 0
5.94557e-06 8 1.9307 0.812646 0
5.94557e-06 8 2.99358 0.839368 0
5.94557e-06 8 4.64159 0.869566 0
5.94557e-06 8 7.19686 0.911407 0
5.94557e-06 8 11.1588 0.922735 0
5.94557e-06 8 17.302 0.937178 0
5.94557e-06 8 26.827 0.945024 0
5.94557e-06 8 41.5956 0.946106 0
5.94557e-06 8 64.4947 0.947273 0
5.94557e-06 8 100 0.949034 0
5.94557e-06 8 155.052 0.949979 0
5.94557e-06 8 240.41 0.95084 0
5.94557e-06 8 372.759 0.952448 0
5.94557e-06 8 577.969 0.953636 0
5.94557e-06 8 896.151 0.954156 0
5.94557e-06 8 1389.5 0.955102 0
5.94557e-06 8 2154.43 0.956302 0
5.94557e-06 8 3340.48 0.957336 0
5.94557e-06 8 5179.47 0.958067 0
5.94557e-06 8 8030.86 0.958568 0
5.94557e-06 8 12452 0.959185 0
5.94557e-06 8 19307 0.959903 0
5.94557e-06 8 29935.8 0.960606 0
5.94557e-06 8 46415.9 0.961273 0
5.94557e-06 8 71968.6 0.961904 0
5.94557e-06 8 111588 0.9626 0
5.94557e-06 8 173020 0.963582 0
5.94557e-06 8 268270 0.96476 0
5.94557e-06 8 415956 0.966318 0
5.94557e-06 8 644947 0.968437 0
5.94557e-06 8 1e+06 0.971058 0

1.44974e-05 8 1e-06 0.916337 0
1.44974e-05 8 1.55052e-06 0.916337 0
1.44974e-05 8 2.4041e-06 0.916336 0
1.44974e-05 8 3.72759e-06 0.916335 0
1.44974e-05 8 5.77969e-06 0.916334 0
1.44974e-05 8 8.96151e-06 0.916332 0
1.44974e-05 8 1.3895e-05 0.916328 0
1.44974e-05 8 2.15443e-05 0.916323 0
1.44974e-05 8 3.34048e-05 0.916315 0
1.44974e-05 8 5.17947e-05 0.916302 0
1.44974e-05 8 8.03086e-05 0.916282 0
1.44974e-05 8 0.00012452 0.916251 0
1.44974e-05 8 0.00019307 0.916203 0
1.44974e-05 8 0.000299358 0.916128 0
1.44974e-05 8 0.000464159 0.916013 0
1.44974e-05 8 0.000719686 0.915835 0
1.44974e-05 8 0.00111588 0.915558 0
1.44974e-05 8 0.0017302 0.915131 0
1.44974e-05 8 0.0026827 0.914469 0
1.44974e-05 8 0.00415956 0.913449 0
1.44974e-05 8 0.00644947 0.911878 0
1.44974e-05 8 0.01 0.909471 0
1.44974e-05 8 0.0155052 0.905803 0
1.44974e-05 8 0.024041 0.900269 0
1.44974e-05 8 0.0372759 0.892047 0
1.44974e-05 8 0.0577969 0.880111 0
1.44974e-05 8 0.0896151 0.863414 0
1.44974e-05 8 0.13895 0.841378 0
1.44974e-05 8 0.215443 0.814921 0
1.44974e-05 8 0.334048 0.787988 0
1.44974e-05 8 0.517947 0.768512 0
1.44974e-05 8 0.803086 0.765798 0
1.44974e-05 8 1.2452 0.782852 0
1.44974e-05 8 1.9307 0.812646 0
1.44974e-05 8 2.99358 0.839368 0
1.44974e-05 8 4.64159 0.869566 0
1.44974e-05 8 7.19686 0.911407 0
1.44974e-05 8 11.1588 0.922735 0
1.44974e-05 8 17.302 0.937178 0
1.44974e-05 8 26.827 0.945024 0
1.44974e-05 8 41.5956 0.946106 0
1.44974e-05 8 64.4947 0.947273 0
1.44974e-05 8 100 0.949034 0
1.44974e-05 8 155.052 0.949979 0
1.44974e-05 8 240.41 0.95084 0
1.44974e-05 8 372.759 0.952448 0
1.44974e-05 8 577.969 0.953636 0
1.44974e-05 8 896.151 0.954156 0
1.44974e-05 8 1389.5 0.955102 0
1.44974e-05 8 2154.43 0.956302 0
1.44974e-05 8 3340.48 0.957336 0
1.44974e-05 8 5179.47 0.958067 0
1.44974e-05 8 8030.86 0.958568 0
1.44974e-05 8 12452 0.959185 0
1.44974e-05 8 19307 0.959903 0
1.44974e-05 8 29935.8 0.960606 0
