#q_sq i k_sq Re(fg) Im(fg)
1e-06 11 1e-06 -0.000613944 0
1e-06 11 1.55052e-06 -0.000613943 0
1e-06 11 2.4041e-06 -0.000613941 0
1e-06 11 3.72759e-06 -0.000613938 0
1e-06 11 5.77969e-06 -0.000613933 0
1e-06 11 8.96151e-06 -0.000613926 0
1e-06 11 1.3895e-05 -0.000613915 0
1e-06 11 2.15443e-05 -0.000613897 0
1e-06 11 3.34048e-05 -0.00061387 0
1e-06 11 5.17947e-05 -0.000613829 0
1e-06 11 8.03086e-05 -0.000613764 0
1e-06 11 0.00012452 -0.000613664 0
1e-06 11 0.00019307 -0.000613508 0
1e-06 11 0.000299358 -0.000613267 0
1e-06 11 0.000464159 -0.000612894 0
1e-06 11 0.000719686 -0.000612315 0
1e-06 11 0.00111588 -0.00061142 0
1e-06 11 0.0017302 -0.000610033 0
1e-06 11 0.0026827 -0.00060789 0
1e-06 11 0.00415956 -0.000604582 0
1e-06 11 0.00644947 -0.000599488 0
1e-06 11 0.01 -0.000591675 0
1e-06 11 0.0155052 -0.000579766 0
1e-06 11 0.024041 -0.000561776 0
1e-06 11 0.0372759 -0.000534991 0
1e-06 11 0.0577969 -0.000496005 0
1e-06 11 0.0896151 -0.000441175 0
1e-06 11 0.13895 -0.000368093 0
1e-06 11 0.215443 -0.000278527 0
1e-06 11 0.334048 -0.000181827 0
1e-06 11 0.517947 -9.56168e-05 0
1e-06 11 0.803086 -3.72709e-05 0
1e-06 11 1.2452 -9.47618e-06 0
1e-06 11 1.9307 -1.21319e-06 0
1e-06 11 2.99358 -2.87947e-07 0
1e-06 11 4.64159 -5.78299e-08 0
1e-06 11 7.19686 -1.65837e-08 0
1e-06 11 11.1588 -4.67624e-09 0
1e-06 11 17.302 -1.01828e-09 0
1e-06 11 26.827 -2.51309e-10 0
1e-06 11 41.5956 -6.84629e-11 0
1e-06 11 64.4947 -1.88932e-11 0
1e-06 11 100 -5.28703e-12 0
1e-06 11 155.052 -1.54572e-12 0
1e-06 11 240.41 -4.57424e-13 0
1e-06 11 372.759 -1.36085e-13 0
1e-06 11 577.969 -4.24692e-14 0
1e-06 11 896.151 -1.39923e-14 0
1e-06 11 1389.5 -4.59496e-15 0
1e-06 11 2154.43 -1.54215e-15 0
1e-06 11 3340.48 -5.37633e-16 0
1e-06 11 5179.47 -1.92613e-16 0
1e-06 11 8030.86 -7.02348e-17 0
1e-06 11 12452 -2.55305e-17 0
1e-06 11 19307 -9.36823e-18 0
1e-06 11 29935.8 -3.49396e-18 0
1e-06 11 46415.9 -1.31604e-18 0
1e-06 11 71968.6 -4.99673e-19 0
1e-06 11 111588 -1.91747e-19 0
1e-06 11 173020 -7.25314e-20 0
1e-06 11 268270 -2.74322e-20 0
1e-06 11 415956 -1.01555e-20 0
1e-06 11 644947 -3.55148e-21 0
1e-06 11 1e+06 -1.07522e-21 0

2.43835e-06 11 1e-06 -0.000958685 0
2.43835e-06 11 1.55052e-06 -0.000958683 0
2.43835e-06 11 2.4041e-06 -0.00095868 0
2.43835e-06 11 3.72759e-06 -0.000958676 0
2.43835e-06 11 5.77969e-06 -0.000958668 0
2.43835e-06 11 8.96151e-06 -0.000958657 0
2.43835e-06 11 1.3895e-05 -0.00095864 0
2.43835e-06 11 2.15443e-05 -0.000958613 0
2.43835e-06 11 3.34048e-05 -0.000958571 0
2.43835e-06 11 5.17947e-05 -0.000958505 0
2.43835e-06 11 8.03086e-05 -0.000958404 0
2.43835e-06 11 0.00012452 -0.000958248 0
2.43835e-06 11 0.00019307 -0.000958005 0
2.43835e-06 11 0.000299358 -0.000957629 0
2.43835e-06 11 0.000464159 -0.000957046 0
2.43835e-06 11 0.000719686 -0.000956143 0
2.43835e-06 11 0.00111588 -0.000954744 0
2.43835e-06 11 0.0017302 -0.000952579 0
2.43835e-06 11 0.0026827 -0.000949232 0
2.43835e-06 11 0.00415956 -0.000944066 0
2.43835e-06 11 0.00644947 -0.000936112 0
2.43835e-06 11 0.01 -0.000923913 0
2.43835e-06 11 0.0155052 -0.000905316 0
2.43835e-06 11 0.024041 -0.000877224 0
2.43835e-06 11 0.0372759 -0.000835398 0
2.43835e-06 11 0.0577969 -0.000774522 0
2.43835e-06 11 0.0896151 -0.000688904 0
2.43835e-06 11 0.13895 -0.000574785 0
2.43835e-06 11 0.215443 -0.000434925 0
2.43835e-06 11 0.334048 -0.000283926 0
2.43835e-06 11 0.517947 -0.000149308 0
2.43835e-06 11 0.803086 -5.81993e-05 0
2.43835e-06 11 1.2452 -1.47973e-05 0
2.43835e-06 11 1.9307 -1.89442e-06 0
2.43835e-06 11 2.99358 -4.49636e-07 0
2.43835e-06 11 4.64159 -9.03026e-08 0
2.43835e-06 11 7.19686 -2.58958e-08 0
2.43835e-06 11 11.1588 -7.30206e-09 0
2.43835e-06 11 17.302 -1.59007e-09 0
2.43835e-06 11 26.827 -3.92425e-10 0
2.43835e-06 11 41.5956 -1.06906e-10 0
2.43835e-06 11 64.4947 -2.95022e-11 0
2.43835e-06 11 100 -8.25582e-12 0
2.43835e-06 11 155.052 -2.41368e-12 0
2.43835e-06 11 240.41 -7.14279e-13 0
2.43835e-06 11 372.759 -2.12499e-13 0
2.43835e-06 11 577.969 -6.63167e-14 0
2.43835e-06 11 896.151 -2.18493e-14 0
2.43835e-06 11 1389.5 -7.17513e-15 0
2.43835e-06 11 2154.43 -2.40811e-15 0
2.43835e-06 11 3340.48 -8.39526e-16 0
2.43835e-06 11 5179.47 -3.00769e-16 0
2.43835e-06 11 8030.86 -1.09673e-16 0
2.43835e-06 11 12452 -3.98665e-17 0
2.43835e-06 11 19307 -1.46287e-17 0
2.43835e-06 11 29935.8 -5.45589e-18 0
2.43835e-06 11 46415.9 -2.05502e-18 0
2.43835e-06 11 71968.6 -7.80245e-19 0
2.43835e-06 11 111588 -2.99412e-19 0
2.43835e-06 11 173020 -1.13255e-19 0
2.43835e-06 11 268270 -4.28328e-20 0
2.43835e-06 11 415956 -1.58568e-20 0
2.43835e-06 11 644947 -5.54531e-21 0
2.43835e-06 11 1e+06 -1.67888e-21 0

5.94557e-06 11 1e-06 -0.001497 0
5.94557e-06 11 1.55052e-06 -0.001497 0
5.94557e-06 11 2.4041e-06 -0.00149699 0
5.94557e-06 11 3.72759e-06 -0.00149699 0
5.94557e-06 11 5.77969e-06 -0.00149698 0
5.94557e-06 11 8.96151e-06 -0.00149696 0
5.94557e-06 11 1.3895e-05 -0.00149693 0
5.94557e-06 11 2.15443e-05 -0.00149689 0
5.94557e-06 11 3.34048e-05 -0.00149682 0
5.94557e-06 11 5.17947e-05 -0.00149672 0
5.94557e-06 11 8.03086e-05 -0.00149656 0
5.94557e-06 11 0.00012452 -0.00149632 0
5.94557e-06 11 0.00019307 -0.00149594 0
5.94557e-06 11 0.000299358 -0.00149535 0
5.94557e-06 11 0.000464159 -0.00149444 0
5.94557e-06 11 0.000719686 -0.00149303 0
5.94557e-06 11 0.00111588 -0.00149085 0
5.94557e-06 11 0.0017302 -0.00148747 0
5.94557e-06 11 0.0026827 -0.00148224 0
5.94557e-06 11 0.00415956 -0.00147417 0
5.94557e-06 11 0.00644947 -0.00146175 0
5.94557e-06 11 0.01 -0.0014427 0
5.94557e-06 11 0.0155052 -0.00141366 0
5.94557e-06 11 0.024041 -0.0013698 0
5.94557e-06 11 0.0372759 -0.00130449 0
5.94557e-06 11 0.0577969 -0.00120943 0
5.94557e-06 11 0.0896151 -0.00107574 0
5.94557e-06 11 0.13895 -0.000897536 0
5.94557e-06 11 0.215443 -0.000679144 0
5.94557e-06 11 0.334048 -0.000443356 0
5.94557e-06 11 0.517947 -0.000233147 0
5.94557e-06 11 0.803086 -9.08793e-05 0
5.94557e-06 11 1.2452 -2.31062e-05 0
5.94557e-06 11 1.9307 -2.95817e-06 0
5.94557e-06 11 2.99358 -7.02117e-07 0
5.94557e-06 11 4.64159 -1.41009e-07 0
5.94557e-06 11 7.19686 -4.04368e-08 0
5.94557e-06 11 11.1588 -1.14023e-08 0
5.94557e-06 11 17.302 -2.48292e-09 0
5.94557e-06 11 26.827 -6.12781e-10 0
5.94557e-06 11 41.5956 -1.66937e-10 0
5.94557e-06 11 64.4947 -4.60683e-11 0
5.94557e-06 11 100 -1.28916e-11 0
5.94557e-06 11 155.052 -3.76902e-12 0
5.94557e-06 11 240.41 -1.11536e-12 0
5.94557e-06 11 372.759 -3.31822e-13 0
5.94557e-06 11 577.969 -1.03555e-13 0
5.94557e-06 11 896.151 -3.41182e-14 0
5.94557e-06 11 1389.5 -1.12041e-14 0
5.94557e-06 11 2154.43 -3.76031e-15 0
5.94557e-06 11 3340.48 -1.31094e-15 0
5.94557e-06 11 5179.47 -4.69658e-16 0
5.94557e-06 11 8030.86 -1.71257e-16 0
5.94557e-06 11 12452 -6.22525e-17 0
5.94557e-06 11 19307 -2.28431e-17 0
5.94557e-06 11 29935.8 -8.51949e-18 0
5.94557e-06 11 46415.9 -3.20895e-18 0
5.94557e-06 11 71968.6 -1.21836e-18 0
5.94557e-06 11 111588 -4.67531e-19 0
5.94557e-06 11 173020 -1.76842e-19 0
5.94557e-06 11 268270 -6.68781e-20 0
5.94557e-06 11 415956 -2.47583e-20 0
5.94557e-06 11 644947 -8.65849e-21 0
5.94557e-06 11 1e+06 -2.62145e-21 0

1.44974e-05 11 1e-06 -0.00233755 0
1.44974e-05 11 1.55052e-06 -0.00233755 0
1.44974e-05 11 2.4041e-06 -0.00233754 0
1.44974e-05 11 3.72759e-06 -0.00233753 0
1.44974e-05 11 5.77969e-06 -0.00233751 0
1.44974e-05 11 8.96151e-06 -0.00233748 0
1.44974e-05 11 1.3895e-05 -0.00233744 0
1.44974e-05 11 2.15443e-05 -0.00233737 0
1.44974e-05 11 3.34048e-05 -0.00233727 0
1.44974e-05 11 5.17947e-05 -0.00233711 0
1.44974e-05 11 8.03086e-05 -0.00233687 0
1.44974e-05 11 0.00012452 -0.00233648 0
1.44974e-05 11 0.00019307 -0.00233589 0
1.44974e-05 11 0.000299358 -0.00233497 0
1.44974e-05 11 0.000464159 -0.00233355 0
1.44974e-05 11 0.000719686 -0.00233135 0
1.44974e-05 11 0.00111588 -0.00232794 0
1.44974e-05 11 0.0017302 -0.00232266 0
1.44974e-05 11 0.0026827 -0.0023145 0
1.44974e-05 11 0.00415956 -0.0023019 0
1.44974e-05 11 0.00644947 -0.00228251 0
1.44974e-05 11 0.01 -0.00225276 0
1.44974e-05 11 0.0155052 -0.00220742 0
1.44974e-05 11 0.024041 -0.00213892 0
1.44974e-05 11 0.0372759 -0.00203693 0
1.44974e-05 11 0.0577969 -0.0018885 0
1.44974e-05 11 0.0896151 -0.00167973 0
1.44974e-05 11 0.13895 -0.00140147 0
1.44974e-05 11 0.215443 -0.00106045 0
1.44974e-05 11 0.334048 -0.000692281 0
1.44974e-05 11 0.517947 -0.000364051 0
1.44974e-05 11 0.803086 -0.00014191 0
1.44974e-05 11 1.2452 -3.60832e-05 0
1.44974e-05 11 1.9307 -4.61974e-06 0
1.44974e-05 11 2.99358 -1.09642e-06 0
1.44974e-05 11 4.64159 -2.20209e-07 0
1.44974e-05 11 7.19686 -6.31492e-08 0
1.44974e-05 11 11.1588 -1.78068e-08 0
1.44974e-05 11 17.302 -3.87764e-09 0
1.44974e-05 11 26.827 -9.57004e-10 0
1.44974e-05 11 41.5956 -2.6071e-10 0
1.44974e-05 11 64.4947 -7.19457e-11 0
1.44974e-05 11 100 -2.01329e-11 0
1.44974e-05 11 155.052 -5.886e-12 0
1.44974e-05 11 240.41 -1.74182e-12 0
1.44974e-05 11 372.759 -5.18187e-13 0
1.44974e-05 11 577.969 -1.61714e-13 0
1.44974e-05 11 896.151 -5.32789e-14 0
