#q_sq i k_sq Re(fg) Im(fg)
1e-06 5 1e-06 -1.89945e+10 -0
1e-06 5 1.55052e-06 -1.22504e+10 -0
1e-06 5 2.4041e-06 -7.90086e+09 -0
1e-06 5 3.72759e-06 -5.09563e+09 -0
1e-06 5 5.77969e-06 -3.2864e+09 -0
1e-06 5 8.96151e-06 -2.11955e+09 -0
1e-06 5 1.3895e-05 -1.36699e+09 -0
1e-06 5 2.15443e-05 -8.81627e+08 -0
1e-06 5 3.34048e-05 -5.68596e+08 -0
1e-06 5 5.17947e-05 -3.66707e+08 -0
1e-06 5 8.03086e-05 -2.365e+08 -0
1e-06 5 0.00012452 -1.52523e+08 -0
1e-06 5 0.00019307 -9.83624e+07 -0
1e-06 5 0.000299358 -6.34317e+07 -0
1e-06 5 0.000464159 -4.09033e+07 -0
1e-06 5 0.000719686 -2.63737e+07 -0
1e-06 5 0.00111588 -1.70029e+07 -0
1e-06 5 0.0017302 -1.09593e+07 -0
1e-06 5 0.0026827 -7.06148e+06 -0
1e-06 5 0.00415956 -4.54769e+06 -0
1e-06 5 0.00644947 -2.92655e+06 -0
1e-06 5 0.01 -1.88117e+06 -0
1e-06 5 0.0155052 -1.20722e+06 -0
1e-06 5 0.024041 -772956 -0
1e-06 5 0.0372759 -493463 -0
1e-06 5 0.0577969 -314024 -0
1e-06 5 0.0896151 -199388 -0
1e-06 5 0.13895 -126751 -0
1e-06 5 0.215443 -81106.7 -0
1e-06 5 0.334048 -52219.2 -0
1e-06 5 0.517947 -32898.9 -0
1e-06 5 0.803086 -19020 -0
1e-06 5 1.2452 -9981.52 -0
1e-06 5 1.9307 -4750.31 -0
1e-06 5 2.99358 -1165.28 -0
1e-06 5 4.64159 191.364 -0
1e-06 5 7.19686 63.2212 -0
1e-06 5 11.1588 407.783 -0
1e-06 5 17.302 52.9102 -0
1e-06 5 26.827 -131.063 -0
1e-06 5 41.5956 -90.0919 -0
1e-06 5 64.4947 -55.458 -0
1e-06 5 100 -35.0527 -0
1e-06 5 155.052 -20.7636 -0
1e-06 5 240.41 -12.1871 -0
1e-06 5 372.759 -7.6595 -0
1e-06 5 577.969 -4.63693 -0
1e-06 5 896.151 -2.63838 -0
1e-06 5 1389.5 -1.58003 -0
1e-06 5 2154.43 -0.952435 -0
1e-06 5 3340.48 -0.564535 -0
1e-06 5 5179.47 -0.328989 -0
1e-06 5 8030.86 -0.186202 -0
1e-06 5 12452 -0.106947 -0
1e-06 5 19307 -0.0612657 -0
1e-06 5 29935.8 -0.0343975 -0
1e-06 5 46415.9 -0.0189514 -0
1e-06 5 71968.6 -0.0100826 -0
1e-06 5 111588 -0.00505336 -0
1e-06 5 173020 -0.0025844 -0
1e-06 5 268270 -0.00115907 -0
1e-06 5 415956 -0.000478588 -0
1e-06 5 644947 -0.000203573 -0
1e-06 5 1e+06 -0.000168878 -0

2.43835e-06 5 1e-06 -7.78988e+09 -0
2.43835e-06 5 1.55052e-06 -5.02405e+09 -0
2.43835e-06 5 2.4041e-06 -3.24024e+09 -0
2.43835e-06 5 3.72759e-06 -2.08978e+09 -0
2.43835e-06 5 5.77969e-06 -1.34779e+09 -0
2.43835e-06 5 8.96151e-06 -8.69253e+08 -0
2.43835e-06 5 1.3895e-05 -5.60619e+08 -0
2.43835e-06 5 2.15443e-05 -3.61567e+08 -0
2.43835e-06 5 3.34048e-05 -2.33188e+08 -0
2.43835e-06 5 5.17947e-05 -1.50391e+08 -0
2.43835e-06 5 8.03086e-05 -9.69916e+07 -0
2.43835e-06 5 0.00012452 -6.25516e+07 -0
2.43835e-06 5 0.00019307 -4.03397e+07 -0
2.43835e-06 5 0.000299358 -2.60142e+07 -0
2.43835e-06 5 0.000464159 -1.6775e+07 -0
2.43835e-06 5 0.000719686 -1.08162e+07 -0
2.43835e-06 5 0.00111588 -6.9731e+06 -0
2.43835e-06 5 0.0017302 -4.49453e+06 -0
2.43835e-06 5 0.0026827 -2.896e+06 -0
2.43835e-06 5 0.00415956 -1.86507e+06 -0
2.43835e-06 5 0.00644947 -1.20021e+06 -0
2.43835e-06 5 0.01 -771491 -0
2.43835e-06 5 0.0155052 -495096 -0
2.43835e-06 5 0.024041 -316999 -0
2.43835e-06 5 0.0372759 -202375 -0
2.43835e-06 5 0.0577969 -128785 -0
2.43835e-06 5 0.0896151 -81771.5 -0
2.43835e-06 5 0.13895 -51981.9 -0
2.43835e-06 5 0.215443 -33262.7 -0
2.43835e-06 5 0.334048 -21415.6 -0
2.43835e-06 5 0.517947 -13492.2 -0
2.43835e-06 5 0.803086 -7800.28 -0
2.43835e-06 5 1.2452 -4093.53 -0
2.43835e-06 5 1.9307 -1948.15 -0
2.43835e-06 5 2.99358 -477.896 -0
2.43835e-06 5 4.64159 78.4815 -0
2.43835e-06 5 7.19686 25.928 -0
2.43835e-06 5 11.1588 167.237 -0
2.43835e-06 5 17.302 21.6992 -0
2.43835e-06 5 26.827 -53.7505 -0
2.43835e-06 5 41.5956 -36.9478 -0
2.43835e-06 5 64.4947 -22.744 -0
2.43835e-06 5 100 -14.3756 -0
2.43835e-06 5 155.052 -8.51543 -0
2.43835e-06 5 240.41 -4.99807 -0
2.43835e-06 5 372.759 -3.14126 -0
