#q_sq i k_sq Re(w) Im(w)
0.00304699 1 0.0896151 0.0346208 0
0.00304699 1 0.13895 -0.00662826 0
0.00304699 1 0.215443 -0.057842 0
0.00304699 1 0.334048 -0.112985 0
0.00304699 1 0.517947 -0.159875 0
0.00304699 1 0.803086 -0.177526 0
0.00304699 1 1.2452 -0.150514 0
0.00304699 1 1.9307 -0.097031 0
0.00304699 1 2.99358 -0.0527455 0
0.00304699 1 4.64159 -0.0265047 0
0.00304699 1 7.19686 -0.0128172 0
0.00304699 1 11.1588 -0.00604474 0
0.00304699 1 17.302 -0.00280839 0
0.00304699 1 26.827 -0.00129717 0
0.00304699 1 41.5956 -0.000600509 0
0.00304699 1 64.4947 -0.000280602 0
0.00304699 1 100 -0.000134433 0
0.00304699 1 155.052 -6.83806e-05 0
0.00304699 1 240.41 -3.278e-05 0
0.00304699 1 372.759 -1.48444e-05 0
0.00304699 1 577.969 -6.93769e-06 0
0.00304699 1 896.151 -3.76268e-06 0
0.00304699 1 1389.5 -2.17743e-06 0
0.00304699 1 2154.43 -1.24608e-06 0
0.00304699 1 3340.48 -7.30385e-07 0
0.00304699 1 5179.47 -4.29994e-07 0
0.00304699 1 8030.86 -2.50049e-07 0
0.00304699 1 12452 -1.48629e-07 0
0.00304699 1 19307 -8.86924e-08 0
0.00304699 1 29935.8 -5.23609e-08 0
0.00304699 1 46415.9 -3.14881e-08 0
0.00304699 1 71968.6 -1.8749e-08 0
0.00304699 1 111588 -1.13496e-08 0
0.00304699 1 173020 -6.80908e-09 0
0.00304699 1 268270 -4.12668e-09 0
0.00304699 1 415956 -2.48954e-09 0
0.00304699 1 644947 -1.52562e-09 0
0.00304699 1 1e+06 -9.23426e-10 0

0.00742964 1 1e-06 0.131837 0
0.00742964 1 1.55052e-06 0.131798 0
0.00742964 1 2.4041e-06 0.131738 0
0.00742964 1 3.72759e-06 0.131646 0
0.00742964 1 5.77969e-06 0.131503 0
0.00742964 1 8.96151e-06 0.131281 0
0.00742964 1 1.3895e-05 0.130939 0
0.00742964 1 2.15443e-05 0.130412 0
0.00742964 1 3.34048e-05 0.129604 0
0.00742964 1 5.17947e-05 0.129338 0
0.00742964 1 8.03086e-05 0.130395 0
0.00742964 1 0.00012452 0.130366 0
0.00742964 1 0.00019307 0.130553 0
0.00742964 1 0.000299358 0.129764 0
0.00742964 1 0.000464159 0.130081 0
0.00742964 1 0.000719686 0.129746 0
0.00742964 1 0.00111588 0.128863 0
0.00742964 1 0.0017302 0.128774 0
0.00742964 1 0.0026827 0.126896 0
0.00742964 1 0.00415956 0.125526 0
0.00742964 1 0.00644947 0.122711 0
0.00742964 1 0.01 0.11778 0
0.00742964 1 0.0155052 0.111934 0
0.00742964 1 0.024041 0.101322 0
0.00742964 1 0.0372759 0.0863799 0
0.00742964 1 0.0577969 0.0640768 0
0.00742964 1 0.0896151 0.0326122 0
0.00742964 1 0.13895 -0.00950151 0
0.00742964 1 0.215443 -0.0617153 0
0.00742964 1 0.334048 -0.118229 0
0.00742964 1 0.517947 -0.16442 0
0.00742964 1 0.803086 -0.178899 0
0.00742964 1 1.2452 -0.150167 0
0.00742964 1 1.9307 -0.0969766 0
0.00742964 1 2.99358 -0.0527264 0
0.00742964 1 4.64159 -0.0264986 0
0.00742964 1 7.19686 -0.0128153 0
0.00742964 1 11.1588 -0.00604415 0
0.00742964 1 17.302 -0.00280821 0
0.00742964 1 26.827 -0.00129712 0
0.00742964 1 41.5956 -0.000600493 0
0.00742964 1 64.4947 -0.000280597 0
0.00742964 1 100 -0.000134431 0
0.00742964 1 155.052 -6.83801e-05 0
0.00742964 1 240.41 -3.27798e-05 0
0.00742964 1 372.759 -1.48444e-05 0
0.00742964 1 577.969 -6.93768e-06 0
0.00742964 1 896.151 -3.76267e-06 0
0.00742964 1 1389.5 -2.17743e-06 0
0.00742964 1 2154.43 -1.24608e-06 0
0.00742964 1 3340.48 -7.30385e-07 0
0.00742964 1 5179.47 -4.29994e-07 0
0.00742964 1 8030.86 -2.50049e-07 0
0.00742964 1 12452 -1.48629e-07 0
0.00742964 1 19307 -8.86924e-08 0
0.00742964 1 29935.8 -5.23609e-08 0
0.00742964 1 46415.9 -3.14881e-08 0
0.00742964 1 71968.6 -1.8749e-08 0
0.00742964 1 111588 -1.13496e-08 0
0.00742964 1 173020 -6.80908e-09 0
0.00742964 1 268270 -4.12599e-09 0
0.00742964 1 415956 -2.48954e-09 0
0.00742964 1 644947 -1.52562e-09 0
0.00742964 1 1e+06 -9.23426e-10 0

0.0181161 1 1e-06 0.123246 0
0.0181161 1 1.55052e-06 0.123231 0
0.0181161 1 2.4041e-06 0.123208 0
0.0181161 1 3.72759e-06 0.123173 0
0.0181161 1 5.77969e-06 0.123117 0
0.0181161 1 8.96151e-06 0.123658 0
0.0181161 1 1.3895e-05 0.124952 0
0.0181161 1 2.15443e-05 0.126018 0
0.0181161 1 3.34048e-05 0.126876 0
0.0181161 1 5.17947e-05 0.12752 0
0.0181161 1 8.03086e-05 0.12791 0
0.0181161 1 0.00012452 0.127957 0
0.0181161 1 0.00019307 0.127511 0
0.0181161 1 0.000299358 0.127164 0
0.0181161 1 0.000464159 0.126671 0
0.0181161 1 0.000719686 0.126705 0
0.0181161 1 0.00111588 0.125855 0
0.0181161 1 0.0017302 0.125156 0
0.0181161 1 0.0026827 0.12411 0
0.0181161 1 0.00415956 0.122175 0
0.0181161 1 0.00644947 0.119553 0
0.0181161 1 0.01 0.115034 0
0.0181161 1 0.0155052 0.108272 0
0.0181161 1 0.024041 0.0982469 0
0.0181161 1 0.0372759 0.0835692 0
0.0181161 1 0.0577969 0.0613861 0
0.0181161 1 0.0896151 0.029789 0
0.0181161 1 0.13895 -0.0131748 0
0.0181161 1 0.215443 -0.0663171 0
0.0181161 1 0.334048 -0.122955 0
0.0181161 1 0.517947 -0.167768 0
0.0181161 1 0.803086 -0.179906 0
0.0181161 1 1.2452 -0.149842 0
0.0181161 1 1.9307 -0.0968443 0
0.0181161 1 2.99358 -0.05268 0
0.0181161 1 4.64159 -0.0264835 0
0.0181161 1 7.19686 -0.0128106 0
0.0181161 1 11.1588 -0.00604272 0
0.0181161 1 17.302 -0.00280779 0
0.0181161 1 26.827 -0.00129699 0
0.0181161 1 41.5956 -0.000600455 0
0.0181161 1 64.4947 -0.000280586 0
0.0181161 1 100 -0.000134428 0
0.0181161 1 155.052 -6.83789e-05 0
0.0181161 1 240.41 -3.27795e-05 0
0.0181161 1 372.759 -1.48443e-05 0
0.0181161 1 577.969 -6.93765e-06 0
0.0181161 1 896.151 -3.76266e-06 0
0.0181161 1 1389.5 -2.17743e-06 0
0.0181161 1 2154.43 -1.24608e-06 0
0.0181161 1 3340.48 -7.30384e-07 0
0.0181161 1 5179.47 -4.29994e-07 0
0.0181161 1 8030.86 -2.50049e-07 0
0.0181161 1 12452 -1.48629e-07 0
0.0181161 1 19307 -8.86924e-08 0
0.0181161 1 29935.8 -5.23609e-08 0
0.0181161 1 46415.9 -3.14881e-08 0
0.0181161 1 71968.6 -1.8749e-08 0
0.0181161 1 111588 -1.13496e-08 0
0.0181161 1 173020 -6.80908e-09 0
0.0181161 1 268270 -4.12554e-09 0
0.0181161 1 415956 -2.48954e-09 0
0.0181161 1 644947 -1.52562e-09 0
0.0181161 1 1e+06 -9.23426e-10 0

0.0441734 1 1e-06 0.120734 0
0.0441734 1 1.55052e-06 0.120728 0
0.0441734 1 2.4041e-06 0.120719 0
0.0441734 1 3.72759e-06 0.120705 0
0.0441734 1 5.77969e-06 0.120683 0
0.0441734 1 8.96151e-06 0.120648 0
0.0441734 1 1.3895e-05 0.120595 0
0.0441734 1 2.15443e-05 0.120513 0
0.0441734 1 3.34048e-05 0.120385 0
0.0441734 1 5.17947e-05 0.120188 0
0.0441734 1 8.03086e-05 0.119884 0
0.0441734 1 0.00012452 0.119415 0
0.0441734 1 0.00019307 0.118694 0
0.0441734 1 0.000299358 0.117595 0
0.0441734 1 0.000464159 0.118444 0
0.0441734 1 0.000719686 0.118357 0
0.0441734 1 0.00111588 0.117584 0
0.0441734 1 0.0017302 0.117111 0
0.0441734 1 0.0026827 0.11636 0
0.0441734 1 0.00415956 0.114127 0
0.0441734 1 0.00644947 0.111381 0
0.0441734 1 0.01 0.107015 0
0.0441734 1 0.0155052 0.100757 0
0.0441734 1 0.024041 0.0909185 0
0.0441734 1 0.0372759 0.0762172 0
0.0441734 1 0.0577969 0.0545754 0
0.0441734 1 0.0896151 0.0238188 0
0.0441734 1 0.13895 -0.0183641 0
0.0441734 1 0.215443 -0.0699261 0
0.0441734 1 0.334048 -0.126382 0
0.0441734 1 0.517947 -0.170051 0
0.0441734 1 0.803086 -0.180378 0
0.0441734 1 1.2452 -0.149271 0
0.0441734 1 1.9307 -0.09661 0
0.0441734 1 2.99358 -0.0525671 0
0.0441734 1 4.64159 -0.0264469 0
0.0441734 1 7.19686 -0.0127992 0
0.0441734 1 11.1588 -0.00603924 0
0.0441734 1 17.302 -0.00280674 0
0.0441734 1 26.827 -0.00129668 0
0.0441734 1 41.5956 -0.000600362 0
0.0441734 1 64.4947 -0.000280558 0
0.0441734 1 100 -0.000134419 0
0.0441734 1 155.052 -6.83761e-05 0
0.0441734 1 240.41 -3.27786e-05 0
0.0441734 1 372.759 -1.4844e-05 0
0.0441734 1 577.969 -6.93757e-06 0
0.0441734 1 896.151 -3.76263e-06 0
0.0441734 1 1389.5 -2.17742e-06 0
0.0441734 1 2154.43 -1.24608e-06 0
0.0441734 1 3340.48 -7.30383e-07 0
0.0441734 1 5179.47 -4.29994e-07 0
0.0441734 1 8030.86 -2.50049e-07 0
0.0441734 1 12452 -1.48629e-07 0
0.0441734 1 19307 -8.86923e-08 0
0.0441734 1 29935.8 -5.23609e-08 0
0.0441734 1 46415.9 -3.14881e-08 0
0.0441734 1 71968.6 -1.8749e-08 0
0.0441734 1 111588 -1.13496e-08 0
0.0441734 1 173020 -6.80908e-09 0
0.0441734 1 268270 -4.12525e-09 0
0.0441734 1 415956 -2.48954e-09 0
0.0441734 1 644947 -1.52562e-09 0
0.0441734 1 1e+06 -9.23426e-10 0

0.107711 1 1e-06 0.0990056 0
0.107711 1 1.55052e-06 0.0990036 0
0.107711 1 2.4041e-06 0.0990005 0
0.107711 1 3.72759e-06 0.0989957 0
0.107711 1 5.77969e-06 0.0989882 0
0.107711 1 8.96151e-06 0.0989766 0
0.107711 1 1.3895e-05 0.0989587 0
0.107711 1 2.15443e-05 0.098931 0
0.107711 1 3.34048e-05 0.098888 0
0.107711 1 5.17947e-05 0.0988214 0
0.107711 1 8.03086e-05 0.0987183 0
0.107711 1 0.00012452 0.0985589 0
0.107711 1 0.00019307 0.0983127 0
0.107711 1 0.000299358 0.0989012 0
0.107711 1 0.000464159 0.0993975 0
0.107711 1 0.000719686 0.0995284 0
0.107711 1 0.00111588 0.0991833 0
0.107711 1 0.0017302 0.0981838 0
0.107711 1 0.0026827 0.0974277 0
0.107711 1 0.00415956 0.0952753 0
0.107711 1 0.00644947 0.0926706 0
0.107711 1 0.01 0.0888438 0
0.107711 1 0.0155052 0.08267 0
0.107711 1 0.024041 0.0734393 0
0.107711 1 0.0372759 0.059417 0
0.107711 1 0.0577969 0.0390153 0
0.107711 1 0.0896151 0.00952214 0
0.107711 1 0.13895 -0.0305277 0
0.107711 1 0.215443 -0.0779191 0
0.107711 1 0.334048 -0.131102 0
0.107711 1 0.517947 -0.170158 0
0.107711 1 0.803086 -0.179545 0
0.107711 1 1.2452 -0.147873 0
0.107711 1 1.9307 -0.0957987 0
0.107711 1 2.99358 -0.0522939 0
0.107711 1 4.64159 -0.0263579 0
0.107711 1 7.19686 -0.0127714 0
0.107711 1 11.1588 -0.00603077 0
0.107711 1 17.302 -0.0028042 0
0.107711 1 26.827 -0.00129592 0
0.107711 1 41.5956 -0.000600136 0
0.107711 1 64.4947 -0.000280489 0
0.107711 1 100 -0.000134398 0
0.107711 1 155.052 -6.83692e-05 0
0.107711 1 240.41 -3.27764e-05 0
0.107711 1 372.759 -1.48434e-05 0
0.107711 1 577.969 -6.93738e-06 0
0.107711 1 896.151 -3.76257e-06 0
0.107711 1 1389.5 -2.17739e-06 0
0.107711 1 2154.43 -1.24607e-06 0
0.107711 1 3340.48 -7.30379e-07 0
0.107711 1 5179.47 -4.29992e-07 0
0.107711 1 8030.86 -2.50049e-07 0
0.107711 1 12452 -1.48629e-07 0
0.107711 1 19307 -8.86923e-08 0
0.107711 1 29935.8 -5.23608e-08 0
0.107711 1 46415.9 -3.14881e-08 0
0.107711 1 71968.6 -1.8749e-08 0
0.107711 1 111588 -1.13496e-08 0
0.107711 1 173020 -6.80908e-09 0
0.107711 1 268270 -4.12505e-09 0
0.107711 1 415956 -2.48954e-09 0
0.107711 1 644947 -1.52562e-09 0
0.107711 1 1e+06 -9.23426e-10 0

0.262636 1 1e-06 0.057462 0
0.262636 1 1.55052e-06 0.0574615 0
0.262636 1 2.4041e-06 0.0574608 0
0.262636 1 3.72759e-06 0.0574596 0
0.262636 1 5.77969e-06 0.0574578 0
0.262636 1 8.96151e-06 0.0574551 0
0.262636 1 1.3895e-05 0.0574508 0
0.262636 1 2.15443e-05 0.0574442 0
0.262636 1 3.34048e-05 0.057434 0
0.262636 1 5.17947e-05 0.0574181 0
0.262636 1 8.03086e-05 0.0574033 0
0.262636 1 0.00012452 0.0574085 0
0.262636 1 0.00019307 0.0573766 0
0.262636 1 0.000299358 0.0572973 0
0.262636 1 0.000464159 0.0571539 0
0.262636 1 0.000719686 0.0569197 0
0.262636 1 0.00111588 0.0565537 0
0.262636 1 0.0017302 0.0560044 0
0.262636 1 0.0026827 0.0552323 0
0.262636 1 0.00415956 0.0536046 0
0.262636 1 0.00644947 0.0513573 0
0.262636 1 0.01 0.0476153 0
0.262636 1 0.0155052 0.0422849 0
0.262636 1 0.024041 0.0340429 0
0.262636 1 0.0372759 0.0216912 0
0.262636 1 0.0577969 0.00357299 0
0.262636 1 0.0896151 -0.0215779 0
0.262636 1 0.13895 -0.056284 0
0.262636 1 0.215443 -0.0987523 0
0.262636 1 0.334048 -0.142859 0
0.262636 1 0.517947 -0.172455 0
0.262636 1 0.803086 -0.176824 0
0.262636 1 1.2452 -0.144038 0
0.262636 1 1.9307 -0.0939122 0
0.262636 1 2.99358 -0.0516394 0
0.262636 1 4.64159 -0.0261436 0
0.262636 1 7.19686 -0.0127041 0
0.262636 1 11.1588 -0.0060102 0
0.262636 1 17.302 -0.00279802 0
0.262636 1 26.827 -0.00129408 0
0.262636 1 41.5956 -0.000599585 0
0.262636 1 64.4947 -0.000280323 0
0.262636 1 100 -0.000134347 0
0.262636 1 155.052 -6.79844e-05 0
0.262636 1 240.41 -3.27712e-05 0
0.262636 1 372.759 -1.48419e-05 0
0.262636 1 577.969 -6.93692e-06 0
0.262636 1 896.151 -3.76241e-06 0
0.262636 1 1389.5 -2.17733e-06 0
0.262636 1 2154.43 -1.24605e-06 0
0.262636 1 3340.48 -7.30371e-07 0
0.262636 1 5179.47 -4.29989e-07 0
0.262636 1 8030.86 -2.50047e-07 0
0.262636 1 12452 -1.48628e-07 0
0.262636 1 19307 -8.86921e-08 0
0.262636 1 29935.8 -5.23608e-08 0
0.262636 1 46415.9 -3.14881e-08 0
0.262636 1 71968.6 -1.87489e-08 0
0.262636 1 111588 -1.13496e-08 0
0.262636 1 173020 -6.80908e-09 0
0.262636 1 268270 -4.12491e-09 0
0.262636 1 415956 -2.48954e-09 0
0.262636 1 644947 -1.52562e-09 0
0.262636 1 1e+06 -9.23426e-10 0

0.6404 1 1e-06 -0.0271142 0
0.6404 1 1.55052e-06 -0.0271141 0
0.6404 1 2.4041e-06 -0.027114 0
0.6404 1 3.72759e-06 -0.0271138 0
0.6404 1 5.77969e-06 -0.0271134 0
0.6404 1 8.96151e-06 -0.0271129 0
0.6404 1 1.3895e-05 -0.0271121 0
0.6404 1 2.15443e-05 -0.0271108 0
0.6404 1 3.34048e-05 -0.0271088 0
0.6404 1 5.17947e-05 -0.0271057 0
0.6404 1 8.03086e-05 -0.027101 0
0.6404 1 0.00012452 -0.0270936 0
0.6404 1 0.00019307 -0.0270821 0
0.6404 1 0.000299358 -0.0270644 0
0.6404 1 0.000464159 -0.027037 0
0.6404 1 0.000719686 -0.0269945 0
0.6404 1 0.00111588 -0.026929 0
0.6404 1 0.0017302 -0.0268279 0
0.6404 1 0.0026827 -0.0266728 0
0.6404 1 0.00415956 -0.0265518 0
0.6404 1 0.00644947 -0.0299572 0
0.6404 1 0.01 -0.0329439 0
0.6404 1 0.0155052 -0.0360921 0
0.6404 1 0.024041 -0.0428878 0
0.6404 1 0.0372759 -0.052208 0
0.6404 1 0.0577969 -0.064527 0
0.6404 1 0.0896151 -0.0826321 0
0.6404 1 0.13895 -0.106398 0
0.6404 1 0.215443 -0.135383 0
0.6404 1 0.334048 -0.162736 0
0.6404 1 0.517947 -0.179187 0
0.6404 1 0.803086 -0.171239 0
0.6404 1 1.2452 -0.136064 0
0.6404 1 1.9307 -0.0886675 0
0.6404 1 2.99358 -0.0496134 0
0.6404 1 4.64159 -0.0256351 0
0.6404 1 7.19686 -0.0125428 0
0.6404 1 11.1588 -0.00596064 0
0.6404 1 17.302 -0.00278307 0
0.6404 1 26.827 -0.00128961 0
0.6404 1 41.5956 -0.000598245 0
0.6404 1 64.4947 -0.000279919 0
0.6404 1 100 -0.000134222 0
0.6404 1 155.052 -6.74184e-05 0
0.6404 1 240.41 -3.27585e-05 0
0.6404 1 372.759 -1.48382e-05 0
0.6404 1 577.969 -6.9358e-06 0
0.6404 1 896.151 -3.76201e-06 0
0.6404 1 1389.5 -2.17719e-06 0
0.6404 1 2154.43 -1.24599e-06 0
0.6404 1 3340.48 -7.3035e-07 0
0.6404 1 5179.47 -4.29981e-07 0
0.6404 1 8030.86 -2.50044e-07 0
0.6404 1 12452 -1.48627e-07 0
0.6404 1 19307 -8.86917e-08 0
0.6404 1 29935.8 -5.23606e-08 0
0.6404 1 46415.9 -3.1488e-08 0
0.6404 1 71968.6 -1.87489e-08 0
0.6404 1 111588 -1.13496e-08 0
0.6404 1 173020 -6.80907e-09 0
0.6404 1 268270 -4.1248e-09 0
0.6404 1 415956 -2.48954e-09 0
0.6404 1 644947 -1.52562e-09 0
0.6404 1 1e+06 -9.23426e-10 0

1.56152 1 1e-06 -0.136107 0
1.56152 1 1.55052e-06 -0.136107 0
1.56152 1 2.4041e-06 -0.136107 0
1.56152 1 3.72759e-06 -0.136106 0
1.56152 1 5.77969e-06 -0.136106 0
1.56152 1 8.96151e-06 -0.136105 0
1.56152 1 1.3895e-05 -0.136103 0
1.56152 1 2.15443e-05 -0.1361 0
1.56152 1 3.34048e-05 -0.136096 0
1.56152 1 5.17947e-05 -0.13609 0
1.56152 1 8.03086e-05 -0.13608 0
1.56152 1 0.00012452 -0.136065 0
1.56152 1 0.00019307 -0.136041 0
1.56152 1 0.000299358 -0.136005 0
1.56152 1 0.000464159 -0.135948 0
1.56152 1 0.000719686 -0.13586 0
1.56152 1 0.00111588 -0.135724 0
1.56152 1 0.0017302 -0.135514 0
1.56152 1 0.0026827 -0.13519 0
1.56152 1 0.00415956 -0.134704 0
1.56152 1 0.00644947 -0.138708 0
1.56152 1 0.01 -0.141942 0
1.56152 1 0.0155052 -0.144388 0
1.56152 1 0.024041 -0.145912 0
1.56152 1 0.0372759 -0.150659 0
1.56152 1 0.0577969 -0.152432 0
1.56152 1 0.0896151 -0.160142 0
1.56152 1 0.13895 -0.167572 0
1.56152 1 0.215443 -0.175345 0
1.56152 1 0.334048 -0.179355 0
1.56152 1 0.517947 -0.17459 0
1.56152 1 0.803086 -0.153817 0
1.56152 1 1.2452 -0.118056 0
1.56152 1 1.9307 -0.0775351 0
1.56152 1 2.99358 -0.0445404 0
1.56152 1 4.64159 -0.0236847 0
1.56152 1 7.19686 -0.0119048 0
1.56152 1 11.1588 -0.00578468 0
1.56152 1 17.302 -0.00274726 0
1.56152 1 26.827 -0.00127882 0
1.56152 1 41.5956 -0.000595002 0
1.56152 1 64.4947 -0.000278937 0
1.56152 1 100 -0.000133668 0
1.56152 1 155.052 -6.6905e-05 0
1.56152 1 240.41 -3.27276e-05 0
1.56152 1 372.759 -1.48291e-05 0
1.56152 1 577.969 -6.93308e-06 0
1.56152 1 896.151 -3.76106e-06 0
1.56152 1 1389.5 -2.17683e-06 0
1.56152 1 2154.43 -1.24586e-06 0
1.56152 1 3340.48 -7.30301e-07 0
1.56152 1 5179.47 -4.29962e-07 0
1.56152 1 8030.86 -2.50037e-07 0
1.56152 1 12452 -1.48624e-07 0
1.56152 1 19307 -8.86906e-08 0
1.56152 1 29935.8 -5.23602e-08 0
1.56152 1 46415.9 -3.14879e-08 0
1.56152 1 71968.6 -1.87489e-08 0
1.56152 1 111588 -1.13496e-08 0
1.56152 1 173020 -6.80906e-09 0
1.56152 1 268270 -4.12469e-09 0
1.56152 1 415956 -2.48954e-09 0
1.56152 1 644947 -1.52562e-09 0
1.56152 1 1e+06 -9.23425e-10 0

3.80755 1 1e-06 -0.167895 0
3.80755 1 1.55052e-06 -0.167895 0
3.80755 1 2.4041e-06 -0.167895 0
3.80755 1 3.72759e-06 -0.167895 0
3.80755 1 5.77969e-06 -0.167895 0
3.80755 1 8.96151e-06 -0.167894 0
3.80755 1 1.3895e-05 -0.167893 0
3.80755 1 2.15443e-05 -0.167892 0
3.80755 1 3.34048e-05 -0.16789 0
3.80755 1 5.17947e-05 -0.167887 0
3.80755 1 8.03086e-05 -0.167882 0
3.80755 1 0.00012452 -0.167874 0
3.80755 1 0.00019307 -0.167862 0
3.80755 1 0.000299358 -0.167843 0
3.80755 1 0.000464159 -0.167815 0
3.80755 1 0.000719686 -0.167803 0
3.80755 1 0.00111588 -0.168986 0
3.80755 1 0.0017302 -0.169957 0
3.80755 1 0.0026827 -0.170749 0
3.80755 1 0.00415956 -0.171373 0
3.80755 1 0.00644947 -0.171821 0
3.80755 1 0.01 -0.172058 0
3.80755 1 0.0155052 -0.172007 0
3.80755 1 0.024041 -0.171533 0
3.80755 1 0.0372759 -0.170425 0
3.80755 1 0.0577969 -0.168397 0
3.80755 1 0.0896151 -0.166019 0
3.80755 1 0.13895 -0.162115 0
3.80755 1 0.215443 -0.155814 0
3.80755 1 0.334048 -0.146078 0
3.80755 1 0.517947 -0.130938 0
3.80755 1 0.803086 -0.109557 0
3.80755 1 1.2452 -0.0833535 0
3.80755 1 1.9307 -0.056949 0
3.80755 1 2.99358 -0.0351434 0
3.80755 1 4.64159 -0.0199546 0
3.80755 1 7.19686 -0.0105015 0
3.80755 1 11.1588 -0.00532047 0
3.80755 1 17.302 -0.00257317 0
3.80755 1 26.827 -0.00122278 0
3.80755 1 41.5956 -0.000576714 0
3.80755 1 64.4947 -0.000272146 0
3.80755 1 100 -0.000130783 0
3.80755 1 155.052 -6.62788e-05 0
3.80755 1 240.41 -3.26523e-05 0
3.80755 1 372.759 -1.48071e-05 0
3.80755 1 577.969 -6.92643e-06 0
3.80755 1 896.151 -3.75873e-06 0
3.80755 1 1389.5 -2.17596e-06 0
3.80755 1 2154.43 -1.24554e-06 0
3.80755 1 3340.48 -7.30179e-07 0
3.80755 1 5179.47 -4.29916e-07 0
3.80755 1 8030.86 -2.5002e-07 0
3.80755 1 12452 -1.48618e-07 0
3.80755 1 19307 -8.86881e-08 0
3.80755 1 29935.8 -5.23592e-08 0
3.80755 1 46415.9 -3.14875e-08 0
3.80755 1 71968.6 -1.87487e-08 0
3.80755 1 111588 -1.13495e-08 0
3.80755 1 173020 -6.80904e-09 0
3.80755 1 268270 -4.12456e-09 0
3.80755 1 415956 -2.48954e-09 0
3.80755 1 644947 -1.52561e-09 0
3.80755 1 1e+06 -9.23425e-10 0

9.28415 1 1e-06 -0.0764934 0
9.28415 1 1.55052e-06 -0.0764933 0
9.28415 1 2.4041e-06 -0.0764933 0
9.28415 1 3.72759e-06 -0.0764933 0
9.28415 1 5.77969e-06 -0.0764932 0
9.28415 1 8.96151e-06 -0.0764931 0
9.28415 1 1.3895e-05 -0.0764929 0
9.28415 1 2.15443e-05 -0.0764927 0
9.28415 1 3.34048e-05 -0.0764923 0
9.28415 1 5.17947e-05 -0.0764917 0
9.28415 1 8.03086e-05 -0.0764908 0
9.28415 1 0.00012452 -0.0764893 0
9.28415 1 0.00019307 -0.0764871 0
9.28415 1 0.000299358 -0.0764836 0
9.28415 1 0.000464159 -0.0764783 0
9.28415 1 0.000719686 -0.07647 0
9.28415 1 0.00111588 -0.0764571 0
9.28415 1 0.0017302 -0.0764371 0
9.28415 1 0.0026827 -0.0764061 0
9.28415 1 0.00415956 -0.0763582 0
9.28415 1 0.00644947 -0.076284 0
9.28415 1 0.01 -0.0761692 0
9.28415 1 0.0155052 -0.0759918 0
9.28415 1 0.024041 -0.0757185 0
9.28415 1 0.0372759 -0.0752984 0
9.28415 1 0.0577969 -0.0746562 0
9.28415 1 0.0896151 -0.0735272 0
9.28415 1 0.13895 -0.0713064 0
9.28415 1 0.215443 -0.0684355 0
9.28415 1 0.334048 -0.0638653 0
9.28415 1 0.517947 -0.0581501 0
9.28415 1 0.803086 -0.0504412 0
9.28415 1 1.2452 -0.0411689 0
9.28415 1 1.9307 -0.0311704 0
9.28415 1 2.99358 -0.0217472 0
9.28415 1 4.64159 -0.0138419 0
9.28415 1 7.19686 -0.00809731 0
9.28415 1 11.1588 -0.00440698 0
9.28415 1 17.302 -0.00226023 0
9.28415 1 26.827 -0.00112433 0
9.28415 1 41.5956 -0.000543073 0
9.28415 1 64.4947 -0.000260489 0
9.28415 1 100 -0.000127119 0
9.28415 1 155.052 -6.52687e-05 0
9.28415 1 240.41 -3.24703e-05 0
9.28415 1 372.759 -1.47537e-05 0
9.28415 1 577.969 -6.91028e-06 0
9.28415 1 896.151 -3.75307e-06 0
9.28415 1 1389.5 -2.17267e-06 0
9.28415 1 2154.43 -1.24476e-06 0
9.28415 1 3340.48 -7.29884e-07 0
9.28415 1 5179.47 -4.29804e-07 0
9.28415 1 8030.86 -2.49978e-07 0
9.28415 1 12452 -1.48602e-07 0
9.28415 1 19307 -8.86819e-08 0
9.28415 1 29935.8 -5.23569e-08 0
9.28415 1 46415.9 -3.14866e-08 0
9.28415 1 71968.6 -1.87484e-08 0
9.28415 1 111588 -1.13494e-08 0
9.28415 1 173020 -6.80899e-09 0
9.28415 1 268270 -4.12438e-09 0
9.28415 1 415956 -2.48953e-09 0
9.28415 1 644947 -1.52561e-09 0
9.28415 1 1e+06 -9.23424e-10 0

22.638 1 1e-06 -0.019447 0
22.638 1 1.55052e-06 -0.019447 0
22.638 1 2.4041e-06 -0.019447 0
22.638 1 3.72759e-06 -0.019447 0
22.638 1 5.77969e-06 -0.019447 0
22.638 1 8.96151e-06 -0.019447 0
22.638 1 1.3895e-05 -0.019447 0
22.638 1 2.15443e-05 -0.019447 0
22.638 1 3.34048e-05 -0.0194469 0
22.638 1 5.17947e-05 -0.0194469 0
22.638 1 8.03086e-05 -0.0194468 0
22.638 1 0.00012452 -0.0194466 0
22.638 1 0.00019307 -0.0194464 0
22.638 1 0.000299358 -0.019446 0
22.638 1 0.000464159 -0.0194455 0
22.638 1 0.000719686 -0.0194446 0
22.638 1 0.00111588 -0.0194433 0
22.638 1 0.0017302 -0.0194412 0
22.638 1 0.0026827 -0.0194379 0
22.638 1 0.00415956 -0.0194329 0
22.638 1 0.00644947 -0.0194252 0
22.638 1 0.01 -0.0194132 0
22.638 1 0.0155052 -0.0193945 0
22.638 1 0.024041 -0.0193658 0
22.638 1 0.0372759 -0.0193213 0
22.638 1 0.0577969 -0.0192528 0
22.638 1 0.0896151 -0.0191475 0
22.638 1 0.13895 -0.0188244 0
