#q_sq i k_sq Re(fg) Im(fg)
1e-06 6 1e-06 -8.15498e+09 -0
1e-06 6 1.41873e-06 -5.74811e+09 -0
1e-06 6 2.01279e-06 -4.0516e+09 -0
1e-06 6 2.85559e-06 -2.85581e+09 -0
1e-06 6 4.0513e-06 -2.01295e+09 -0
1e-06 6 5.74769e-06 -1.41885e+09 -0
1e-06 6 8.15441e-06 -1.0001e+09 -0
1e-06 6 1.15689e-05 -7.04935e+08 -0
1e-06 6 1.64131e-05 -4.96887e+08 -0
1e-06 6 2.32857e-05 -3.50244e+08 -0
1e-06 6 3.3036e-05 -2.46881e+08 -0
1e-06 6 4.6869e-05 -1.74025e+08 -0
1e-06 6 6.64944e-05 -1.22671e+08 -0
1e-06 6 9.43373e-05 -8.64748e+07 -0
1e-06 6 0.000133839 -6.09613e+07 -0
1e-06 6 0.000189881 -4.2978e+07 -0
1e-06 6 0.000269389 -3.03022e+07 -0
1e-06 6 0.000382189 -2.13677e+07 -0
1e-06 6 0.000542222 -1.507e+07 -0
1e-06 6 0.000769265 -1.06311e+07 -0
1e-06 6 0.00109138 -7.50229e+06 -0
1e-06 6 0.00154837 -5.29688e+06 -0
1e-06 6 0.00219671 -3.74236e+06 -0
1e-06 6 0.00311653 -2.64658e+06 -0
1e-06 6 0.0044215 -1.87415e+06 -0
1e-06 6 0.0062729 -1.3296e+06 -0
1e-06 6 0.00889953 -945640 -0
1e-06 6 0.012626 -674811 -0
1e-06 6 0.0179128 -483656 -0
1e-06 6 0.0254134 -348561 -0
1e-06 6 0.0360547 -252854 -0
1e-06 6 0.0511518 -184751 -0
1e-06 6 0.0725704 -135917 -0
1e-06 6 0.102958 -100454 -0
1e-06 6 0.146069 -74223 -0
1e-06 6 0.207231 -54371.1 -0
1e-06 6 0.294005 -38999.6 -0
1e-06 6 0.417112 -26942.7 -0
1e-06 6 0.591769 -17572.9 -0
1e-06 6 0.839558 -10602.2 -0
1e-06 6 1.1911 -5909.93 -0
