#q_sq i k_sq Re(fg) Im(fg)
1e-06 1 1e-06 -1.72429e+09 0
1e-06 1 1.41873e-06 -1.21537e+09 0
1e-06 1 2.01279e-06 -8.56661e+08 0
1e-06 1 2.85559e-06 -6.0382e+08 0
1e-06 1 4.0513e-06 -4.25602e+08 0
1e-06 1 5.74769e-06 -2.99985e+08 0
1e-06 1 8.15441e-06 -2.11442e+08 0
1e-06 1 1.15689e-05 -1.49032e+08 0
1e-06 1 1.64131e-05 -1.05042e+08 0
1e-06 1 2.32857e-05 -7.40353e+07 0
1e-06 1 3.3036e-05 -5.218e+07 0
1e-06 1 4.6869e-05 -3.67751e+07 0
1e-06 1 6.64944e-05 -2.59169e+07 0
1e-06 1 9.43373e-05 -1.82634e+07 0
1e-06 1 0.000133839 -1.28687e+07 0
1e-06 1 0.000189881 -9.06627e+06 0
1e-06 1 0.000269389 -6.38609e+06 0
1e-06 1 0.000382189 -4.49695e+06 0
1e-06 1 0.000542222 -3.16538e+06 0
1e-06 1 0.000769265 -2.22682e+06 0
1e-06 1 0.00109138 -1.56528e+06 0
1e-06 1 0.00154837 -1.09901e+06 0
1e-06 1 0.00219671 -770372 0
1e-06 1 0.00311653 -538762 0
1e-06 1 0.0044215 -375552 0
1e-06 1 0.0062729 -260574 0
1e-06 1 0.00889953 -179614 0
1e-06 1 0.012626 -122666 0
1e-06 1 0.0179128 -82686.9 0
1e-06 1 0.0254134 -54724.6 0
1e-06 1 0.0360547 -35308.4 0
1e-06 1 0.0511518 -22003.5 0
1e-06 1 0.0725704 -13103.1 0
1e-06 1 0.102958 -7408.82 0
1e-06 1 0.146069 -4037.69 0
1e-06 1 0.207231 -2296.74 0
1e-06 1 0.294005 -1607.93 0
1e-06 1 0.417112 -1436.64 0
1e-06 1 0.591769 -1354.15 0
1e-06 1 0.839558 -1137.36 0
1e-06 1 1.1911 -782.019 0
1e-06 1 1.68985 -434.457 0
1e-06 1 2.39743 -198.832 0
1e-06 1 3.4013 -69.0135 0
