#q_sq i k_sq Re(fg) Im(fg)
1e-06 0 1e-06 287.783 0
1e-06 0 1.41873e-06 287.786 0
1e-06 0 2.01279e-06 287.789 0
1e-06 0 2.85559e-06 287.794 0
1e-06 0 4.0513e-06 287.8 0
1e-06 0 5.74769e-06 287.809 0
1e-06 0 8.15441e-06 287.823 0
1e-06 0 1.15689e-05 287.842 0
1e-06 0 1.64131e-05 287.868 0
1e-06 0 2.32857e-05 287.906 0
1e-06 0 3.3036e-05 287.96 0
1e-06 0 4.6869e-05 288.036 0
1e-06 0 6.64944e-05 288.144 0
1e-06 0 9.43373e-05 288.298 0
1e-06 0 0.000133839 288.515 0
1e-06 0 0.000189881 288.824 0
1e-06 0 0.000269389 289.261 0
1e-06 0 0.000382189 289.882 0
1e-06 0 0.000542222 290.761 0
1e-06 0 0.000769265 292.007 0
1e-06 0 0.00109138 293.771 0
1e-06 0 0.00154837 296.268 0
1e-06 0 0.00219671 299.797 0
1e-06 0 0.00311653 304.776 0
1e-06 0 0.0044215 311.787 0
1e-06 0 0.0062729 321.625 0
1e-06 0 0.00889953 335.367 0
1e-06 0 0.012626 354.428 0
1e-06 0 0.0179128 380.609 0
1e-06 0 0.0254134 416.074 0
1e-06 0 0.0360547 463.077 0
1e-06 0 0.0511518 523.423 0
1e-06 0 0.0725704 597.321 0
1e-06 0 0.102958 680.459 0
1e-06 0 0.146069 760.451 0
1e-06 0 0.207231 812.007 0
1e-06 0 0.294005 787.376 0
1e-06 0 0.417112 616.463 0
1e-06 0 0.591769 222.243 0
1e-06 0 0.839558 -438.768 0
1e-06 0 1.1911 -1294.36 0
1e-06 0 1.68985 -2329.5 0
1e-06 0 2.39743 -3820.61 0
1e-06 0 3.4013 -4962.79 0
1e-06 0 4.82552 -4966.33 0
1e-06 0 6.8461 -6940.59 0
1e-06 0 9.71274 -6616.8 0
1e-06 0 13.7797 -4174.73 0
1e-06 0 19.5497 -7166.86 0
1e-06 0 27.7356 -4356.6 0
1e-06 0 39.3493 -1500.08 0
1e-06 0 55.8259 -942.904 0
1e-06 0 79.2016 -238.254 0
1e-06 0 112.365 -106.221 0
1e-06 0 159.416 -203.814 0
1e-06 0 226.168 -236.802 0
1e-06 0 320.87 -155.312 0
1e-06 0 455.227 -142.106 0
1e-06 0 645.842 -268.327 0
1e-06 0 916.274 -205.764 0
1e-06 0 1299.94 -176.931 0
1e-06 0 1844.26 -178.712 0
1e-06 0 2616.5 -249.641 0
1e-06 0 3712.11 -236.993 0
1e-06 0 5266.46 -226.552 0
1e-06 0 7471.67 -225.395 0
1e-06 0 10600.3 -227.475 0
1e-06 0 15038.9 -230.808 0
1e-06 0 21336 -234.03 0
1e-06 0 30270 -235.617 0
1e-06 0 42944.9 -233.909 0
1e-06 0 60927 -227.317 0
1e-06 0 86438.8 -214.852 0
1e-06 0 122633 -197.92 0
1e-06 0 173983 -185.461 0
1e-06 0 246834 -175.106 0
1e-06 0 350190 -152.704 0
1e-06 0 496824 -131.76 0
1e-06 0 704857 -109.295 0
1e-06 0 1e+06 -46.509 0

2.43835e-06 0 1e-06 118.367 0
2.43835e-06 0 1.41873e-06 118.368 0
2.43835e-06 0 2.01279e-06 118.369 0
2.43835e-06 0 2.85559e-06 118.371 0
2.43835e-06 0 4.0513e-06 118.374 0
2.43835e-06 0 5.74769e-06 118.377 0
2.43835e-06 0 8.15441e-06 118.383 0
2.43835e-06 0 1.15689e-05 118.391 0
2.43835e-06 0 1.64131e-05 118.402 0
2.43835e-06 0 2.32857e-05 118.417 0
2.43835e-06 0 3.3036e-05 118.439 0
2.43835e-06 0 4.6869e-05 118.47 0
2.43835e-06 0 6.64944e-05 118.515 0
2.43835e-06 0 9.43373e-05 118.578 0
2.43835e-06 0 0.000133839 118.667 0
2.43835e-06 0 0.000189881 118.793 0
2.43835e-06 0 0.000269389 118.973 0
2.43835e-06 0 0.000382189 119.227 0
