#q_sq i k_sq Re(fg) Im(fg)
1e-06 2 1e-06 -0.0930798 0
1e-06 2 1.41873e-06 -0.0930794 0
1e-06 2 2.01279e-06 -0.0930788 0
1e-06 2 2.85559e-06 -0.093078 0
1e-06 2 4.0513e-06 -0.0930768 0
1e-06 2 5.74769e-06 -0.0930752 0
1e-06 2 8.15441e-06 -0.0930729 0
1e-06 2 1.15689e-05 -0.0930697 0
1e-06 2 1.64131e-05 -0.093065 0
1e-06 2 2.32857e-05 -0.0930585 0
1e-06 2 3.3036e-05 -0.0930492 0
1e-06 2 4.6869e-05 -0.093036 0
1e-06 2 6.64944e-05 -0.0930172 0
1e-06 2 9.43373e-05 -0.0929906 0
1e-06 2 0.000133839 -0.0929529 0
1e-06 2 0.000189881 -0.0928995 0
1e-06 2 0.000269389 -0.0928236 0
1e-06 2 0.000382189 -0.0927161 0
1e-06 2 0.000542222 -0.0925637 0
1e-06 2 0.000769265 -0.0923476 0
1e-06 2 0.00109138 -0.0920416 0
1e-06 2 0.00154837 -0.0916085 0
1e-06 2 0.00219671 -0.0909959 0
1e-06 2 0.00311653 -0.0901308 0
1e-06 2 0.0044215 -0.0889112 0
1e-06 2 0.0062729 -0.0871967 0
1e-06 2 0.00889953 -0.0847956 0
1e-06 2 0.012626 -0.0814513 0
1e-06 2 0.0179128 -0.0768294 0
1e-06 2 0.0254134 -0.0705122 0
1e-06 2 0.0360547 -0.0620155 0
1e-06 2 0.0511518 -0.0508462 0
1e-06 2 0.0725704 -0.0366455 0
1e-06 2 0.102958 -0.0194612 0
1e-06 2 0.146069 -0.000149621 0
1e-06 2 0.207231 0.019158 0
1e-06 2 0.294005 0.0348921 0
1e-06 2 0.417112 0.042892 0
1e-06 2 0.591769 0.0406695 0
1e-06 2 0.839558 0.0301517 0
1e-06 2 1.1911 0.0175387 0
1e-06 2 1.68985 0.00837201 0
1e-06 2 2.39743 0.00370979 0
1e-06 2 3.4013 0.00194547 0
1e-06 2 4.82552 0.0012022 0
1e-06 2 6.8461 0.000792303 0
1e-06 2 9.71274 0.000551704 0
1e-06 2 13.7797 0.000377291 0
1e-06 2 19.5497 0.000257184 0
1e-06 2 27.7356 0.000176601 0
1e-06 2 39.3493 0.000120798 0
1e-06 2 55.8259 8.24934e-05 0
1e-06 2 79.2016 5.64153e-05 0
1e-06 2 112.365 3.85731e-05 0
1e-06 2 159.416 2.63652e-05 0
1e-06 2 226.168 1.80416e-05 0
1e-06 2 320.87 1.23499e-05 0
1e-06 2 455.227 8.44731e-06 0
1e-06 2 645.842 5.77431e-06 0
1e-06 2 916.274 3.94641e-06 0
1e-06 2 1299.94 2.69068e-06 0
1e-06 2 1844.26 1.82841e-06 0
1e-06 2 2616.5 1.2369e-06 0
1e-06 2 3712.11 8.31827e-07 0
1e-06 2 5266.46 5.54355e-07 0
1e-06 2 7471.67 3.64962e-07 0
1e-06 2 10600.3 2.3653e-07 0
1e-06 2 15038.9 1.50311e-07 0
1e-06 2 21336 9.32868e-08 0
1e-06 2 30270 5.63472e-08 0
1e-06 2 42944.9 3.30481e-08 0
1e-06 2 60927 1.88088e-08 0
1e-06 2 86438.8 1.03996e-08 0
1e-06 2 122633 5.60106e-09 0
1e-06 2 173983 2.949e-09 0
1e-06 2 246834 1.52401e-09 0
1e-06 2 350190 7.76253e-10 0
1e-06 2 496824 3.90919e-10 0
1e-06 2 704857 1.95242e-10 0
1e-06 2 1e+06 9.70287e-11 0

2.43835e-06 2 1e-06 -0.0930795 0
2.43835e-06 2 1.41873e-06 -0.0930791 0
2.43835e-06 2 2.01279e-06 -0.0930785 0
2.43835e-06 2 2.85559e-06 -0.0930777 0
2.43835e-06 2 4.0513e-06 -0.0930765 0
2.43835e-06 2 5.74769e-06 -0.0930749 0
2.43835e-06 2 8.15441e-06 -0.0930726 0
2.43835e-06 2 1.15689e-05 -0.0930694 0
2.43835e-06 2 1.64131e-05 -0.0930647 0
2.43835e-06 2 2.32857e-05 -0.0930582 0
2.43835e-06 2 3.3036e-05 -0.0930489 0
2.43835e-06 2 4.6869e-05 -0.0930357 0
2.43835e-06 2 6.64944e-05 -0.0930169 0
2.43835e-06 2 9.43373e-05 -0.0929903 0
2.43835e-06 2 0.000133839 -0.0929526 0
2.43835e-06 2 0.000189881 -0.0928992 0
2.43835e-06 2 0.000269389 -0.0928233 0
2.43835e-06 2 0.000382189 -0.0927158 0
2.43835e-06 2 0.000542222 -0.0925634 0
2.43835e-06 2 0.000769265 -0.0923473 0
2.43835e-06 2 0.00109138 -0.0920414 0
2.43835e-06 2 0.00154837 -0.0916082 0
2.43835e-06 2 0.00219671 -0.0909956 0
2.43835e-06 2 0.00311653 -0.0901305 0
2.43835e-06 2 0.0044215 -0.088911 0
2.43835e-06 2 0.0062729 -0.0871965 0
2.43835e-06 2 0.00889953 -0.0847954 0
2.43835e-06 2 0.012626 -0.0814511 0
2.43835e-06 2 0.0179128 -0.0768292 0
2.43835e-06 2 0.0254134 -0.0705121 0
2.43835e-06 2 0.0360547 -0.0620154 0
2.43835e-06 2 0.0511518 -0.0508461 0
2.43835e-06 2 0.0725704 -0.0366456 0
2.43835e-06 2 0.102958 -0.0194614 0
2.43835e-06 2 0.146069 -0.000149834 0
2.43835e-06 2 0.207231 0.0191578 0
2.43835e-06 2 0.294005 0.0348919 0
2.43835e-06 2 0.417112 0.0428918 0
2.43835e-06 2 0.591769 0.0406693 0
2.43835e-06 2 0.839558 0.0301516 0
2.43835e-06 2 1.1911 0.0175386 0
2.43835e-06 2 1.68985 0.008372 0
2.43835e-06 2 2.39743 0.00370978 0
2.43835e-06 2 3.4013 0.00194547 0
2.43835e-06 2 4.82552 0.0012022 0
