#q_sq i k_sq Re(fg) Im(fg)
1e-06 0 1e-06 3140.37 0
1e-06 0 1.55052e-06 3140.38 0
1e-06 0 2.4041e-06 3140.38 0
1e-06 0 3.72759e-06 3140.38 0
1e-06 0 5.77969e-06 3140.39 0
1e-06 0 8.96151e-06 3140.4 0
1e-06 0 1.3895e-05 3140.41 0
1e-06 0 2.15443e-05 3140.44 0
1e-06 0 3.34048e-05 3140.47 0
1e-06 0 5.17947e-05 3140.53 0
1e-06 0 8.03086e-05 3140.62 0
1e-06 0 0.00012452 3140.75 0
1e-06 0 0.00019307 3140.96 0
1e-06 0 0.000299358 3141.28 0
1e-06 0 0.000464159 3141.78 0
1e-06 0 0.000719686 3142.55 0
1e-06 0 0.00111588 3143.73 0
1e-06 0 0.0017302 3145.55 0
1e-06 0 0.0026827 3148.34 0
1e-06 0 0.00415956 3152.58 0
1e-06 0 0.00644947 3158.93 0
1e-06 0 0.01 3168.25 0
1e-06 0 0.0155052 3181.47 0
1e-06 0 0.024041 3199.08 0
1e-06 0 0.0372759 3219.84 0
1e-06 0 0.0577969 3237.26 0
1e-06 0 0.0896151 3233.13 0
1e-06 0 0.13895 3165.62 0
1e-06 0 0.215443 2946.33 0
1e-06 0 0.334048 2415.33 0
1e-06 0 0.517947 1322.45 0
1e-06 0 0.803086 -578.205 0
1e-06 0 1.2452 -2830.44 0
1e-06 0 1.9307 -4492.21 0
1e-06 0 2.99358 -7043.33 0
1e-06 0 4.64159 -9268.26 0
1e-06 0 7.19686 -6526.56 0
1e-06 0 11.1588 -9730.38 0
1e-06 0 17.302 -5064.62 0
1e-06 0 26.827 240.007 0
1e-06 0 41.5956 682.96 0
1e-06 0 64.4947 622.665 0
1e-06 0 100 719.205 0
1e-06 0 155.052 609.177 0
1e-06 0 240.41 451.21 0
1e-06 0 372.759 528.137 0
1e-06 0 577.969 534.134 0
1e-06 0 896.151 359.528 0
1e-06 0 1389.5 313.707 0
1e-06 0 2154.43 311.455 0
1e-06 0 3340.48 287.783 0
1e-06 0 5179.47 239.046 0
1e-06 0 8030.86 145.375 0
1e-06 0 12452 87.6617 0
1e-06 0 19307 47.5576 0
1e-06 0 29935.8 1.40683 0
1e-06 0 46415.9 -46.3445 0
1e-06 0 71968.6 -102.88 0
1e-06 0 111588 -177.456 0
1e-06 0 173020 -206.373 0
1e-06 0 268270 -255.219 0
1e-06 0 415956 -285.229 0
1e-06 0 644947 -273.817 0
1e-06 0 1e+06 -140 0

2.43835e-06 0 1e-06 1288.19 0
2.43835e-06 0 1.55052e-06 1288.19 0
2.43835e-06 0 2.4041e-06 1288.19 0
2.43835e-06 0 3.72759e-06 1288.19 0
2.43835e-06 0 5.77969e-06 1288.19 0
2.43835e-06 0 8.96151e-06 1288.2 0
2.43835e-06 0 1.3895e-05 1288.2 0
2.43835e-06 0 2.15443e-05 1288.21 0
2.43835e-06 0 3.34048e-05 1288.23 0
2.43835e-06 0 5.17947e-05 1288.25 0
2.43835e-06 0 8.03086e-05 1288.29 0
2.43835e-06 0 0.00012452 1288.34 0
2.43835e-06 0 0.00019307 1288.43 0
2.43835e-06 0 0.000299358 1288.56 0
2.43835e-06 0 0.000464159 1288.76 0
2.43835e-06 0 0.000719686 1289.08 0
2.43835e-06 0 0.00111588 1289.56 0
2.43835e-06 0 0.0017302 1290.31 0
2.43835e-06 0 0.0026827 1291.46 0
2.43835e-06 0 0.00415956 1293.19 0
2.43835e-06 0 0.00644947 1295.79 0
2.43835e-06 0 0.01 1299.62 0
2.43835e-06 0 0.0155052 1305.03 0
2.43835e-06 0 0.024041 1312.25 0
2.43835e-06 0 0.0372759 1320.76 0
2.43835e-06 0 0.0577969 1327.89 0
2.43835e-06 0 0.0896151 1326.18 0
2.43835e-06 0 0.13895 1298.48 0
2.43835e-06 0 0.215443 1208.51 0
2.43835e-06 0 0.334048 990.703 0
2.43835e-06 0 0.517947 542.456 0
2.43835e-06 0 0.803086 -237.064 0
2.43835e-06 0 1.2452 -1160.76 0
2.43835e-06 0 1.9307 -1842.29 0
2.43835e-06 0 2.99358 -2888.55 0
2.43835e-06 0 4.64159 -3801.02 0
2.43835e-06 0 7.19686 -2676.62 0
2.43835e-06 0 11.1588 -3990.55 0
2.43835e-06 0 17.302 -2077.06 0
2.43835e-06 0 26.827 98.4308 0
2.43835e-06 0 41.5956 280.091 0
2.43835e-06 0 64.4947 255.363 0
2.43835e-06 0 100 294.956 0
2.43835e-06 0 155.052 249.831 0
2.43835e-06 0 240.41 185.047 0
2.43835e-06 0 372.759 216.596 0
2.43835e-06 0 577.969 219.055 0
2.43835e-06 0 896.151 147.447 0
2.43835e-06 0 1389.5 128.655 0
2.43835e-06 0 2154.43 127.732 0
2.43835e-06 0 3340.48 118.023 0
2.43835e-06 0 5179.47 98.0357 0
2.43835e-06 0 8030.86 59.6201 0
2.43835e-06 0 12452 35.9512 0
2.43835e-06 0 19307 19.504 0
2.43835e-06 0 29935.8 0.576959 0
2.43835e-06 0 46415.9 -19.0065 0
2.43835e-06 0 71968.6 -42.1922 0
2.43835e-06 0 111588 -72.7771 0
2.43835e-06 0 173020 -84.636 0
2.43835e-06 0 268270 -104.669 0
2.43835e-06 0 415956 -116.976 0
2.43835e-06 0 644947 -112.296 0
2.43835e-06 0 1e+06 -57.4156 0

5.94557e-06 0 1e-06 528.583 0
5.94557e-06 0 1.55052e-06 528.584 0
5.94557e-06 0 2.4041e-06 528.584 0
5.94557e-06 0 3.72759e-06 528.585 0
5.94557e-06 0 5.77969e-06 528.586 0
5.94557e-06 0 8.96151e-06 528.587 0
5.94557e-06 0 1.3895e-05 528.59 0
5.94557e-06 0 2.15443e-05 528.594 0
5.94557e-06 0 3.34048e-05 528.6 0
5.94557e-06 0 5.17947e-05 528.609 0
5.94557e-06 0 8.03086e-05 528.624 0
