#q_sq i k_sq Re(fg) Im(fg)
1e-06 1 1e-06 -3.52721e+09 0
1e-06 1 1.55052e-06 -2.27485e+09 0
1e-06 1 2.4041e-06 -1.46715e+09 0
1e-06 1 3.72759e-06 -9.46222e+08 0
1e-06 1 5.77969e-06 -6.10252e+08 0
1e-06 1 8.96151e-06 -3.93569e+08 0
1e-06 1 1.3895e-05 -2.53821e+08 0
1e-06 1 2.15443e-05 -1.6369e+08 0
1e-06 1 3.34048e-05 -1.05561e+08 0
1e-06 1 5.17947e-05 -6.80703e+07 0
1e-06 1 8.03086e-05 -4.3891e+07 0
1e-06 1 0.00012452 -2.82967e+07 0
1e-06 1 0.00019307 -1.82391e+07 0
1e-06 1 0.000299358 -1.17526e+07 0
1e-06 1 0.000464159 -7.56913e+06 0
1e-06 1 0.000719686 -4.87104e+06 0
1e-06 1 0.00111588 -3.13095e+06 0
1e-06 1 0.0017302 -2.00874e+06 0
1e-06 1 0.0026827 -1.28506e+06 0
1e-06 1 0.00415956 -818443 0
1e-06 1 0.00644947 -517693 0
1e-06 1 0.01 -324012 0
1e-06 1 0.0155052 -199531 0
1e-06 1 0.024041 -119883 0
1e-06 1 0.0372759 -69429.9 0
1e-06 1 0.0577969 -38166.7 0
1e-06 1 0.0896151 -19665.1 0
1e-06 1 0.13895 -9701.42 0
1e-06 1 0.215443 -5280.48 0
1e-06 1 0.334048 -3931.43 0
1e-06 1 0.517947 -3562.39 0
1e-06 1 0.803086 -2870.15 0
1e-06 1 1.2452 -1693.76 0
1e-06 1 1.9307 -691.314 0
1e-06 1 2.99358 -216.517 0
1e-06 1 4.64159 -39.1095 0
1e-06 1 7.19686 -6.11312 0
1e-06 1 11.1588 -2.35057 0
1e-06 1 17.302 -0.364352 0
1e-06 1 26.827 -0.037108 0
1e-06 1 41.5956 -0.00874469 0
1e-06 1 64.4947 -0.00262062 0
1e-06 1 100 -0.00083099 0
1e-06 1 155.052 -0.000341458 0
1e-06 1 240.41 -0.00011639 0
1e-06 1 372.759 -3.33363e-05 0
1e-06 1 577.969 -1.27132e-05 0
1e-06 1 896.151 -5.44454e-06 0
1e-06 1 1389.5 -1.67657e-06 0
1e-06 1 2154.43 -5.66952e-07 0
1e-06 1 3340.48 -2.18995e-07 0
1e-06 1 5179.47 -8.5122e-08 0
1e-06 1 8030.86 -3.28406e-08 0
1e-06 1 12452 -1.11289e-08 0
1e-06 1 19307 -3.96785e-09 0
1e-06 1 29935.8 -1.51916e-09 0
1e-06 1 46415.9 -5.76768e-10 0
1e-06 1 71968.6 -2.21099e-10 0
1e-06 1 111588 -8.8046e-11 0
1e-06 1 173020 -2.89161e-11 0
1e-06 1 268270 -1.0217e-11 0
1e-06 1 415956 -2.74882e-12 0
1e-06 1 644947 7.2416e-14 0
1e-06 1 1e+06 1.03558e-12 0

2.43835e-06 1 1e-06 -1.44655e+09 0
2.43835e-06 1 1.55052e-06 -9.32946e+08 0
2.43835e-06 1 2.4041e-06 -6.01696e+08 0
2.43835e-06 1 3.72759e-06 -3.88057e+08 0
2.43835e-06 1 5.77969e-06 -2.50272e+08 0
2.43835e-06 1 8.96151e-06 -1.61408e+08 0
2.43835e-06 1 1.3895e-05 -1.04095e+08 0
2.43835e-06 1 2.15443e-05 -6.71313e+07 0
2.43835e-06 1 3.34048e-05 -4.32917e+07 0
2.43835e-06 1 5.17947e-05 -2.79165e+07 0
2.43835e-06 1 8.03086e-05 -1.80002e+07 0
2.43835e-06 1 0.00012452 -1.16048e+07 0
2.43835e-06 1 0.00019307 -7.4801e+06 0
2.43835e-06 1 0.000299358 -4.81988e+06 0
2.43835e-06 1 0.000464159 -3.10419e+06 0
2.43835e-06 1 0.000719686 -1.99767e+06 0
2.43835e-06 1 0.00111588 -1.28404e+06 0
2.43835e-06 1 0.0017302 -823809 0
2.43835e-06 1 0.0026827 -527017 0
2.43835e-06 1 0.00415956 -335654 0
2.43835e-06 1 0.00644947 -212312 0
2.43835e-06 1 0.01 -132881 0
2.43835e-06 1 0.0155052 -81830 0
2.43835e-06 1 0.024041 -49165.3 0
2.43835e-06 1 0.0372759 -28473.9 0
2.43835e-06 1 0.0577969 -15652.5 0
2.43835e-06 1 0.0896151 -8064.79 0
2.43835e-06 1 0.13895 -3978.58 0
2.43835e-06 1 0.215443 -2165.52 0
2.43835e-06 1 0.334048 -1612.28 0
2.43835e-06 1 0.517947 -1460.95 0
2.43835e-06 1 0.803086 -1177.07 0
2.43835e-06 1 1.2452 -694.63 0
2.43835e-06 1 1.9307 -283.516 0
2.43835e-06 1 2.99358 -88.7961 0
2.43835e-06 1 4.64159 -16.0393 0
2.43835e-06 1 7.19686 -2.50706 0
2.43835e-06 1 11.1588 -0.963998 0
2.43835e-06 1 17.302 -0.149425 0
2.43835e-06 1 26.827 -0.0152184 0
2.43835e-06 1 41.5956 -0.00358628 0
2.43835e-06 1 64.4947 -0.00107474 0
2.43835e-06 1 100 -0.000340798 0
2.43835e-06 1 155.052 -0.000140036 0
2.43835e-06 1 240.41 -4.7733e-05 0
2.43835e-06 1 372.759 -1.36716e-05 0
2.43835e-06 1 577.969 -5.21385e-06 0
2.43835e-06 1 896.151 -2.23287e-06 0
2.43835e-06 1 1389.5 -6.87583e-07 0
2.43835e-06 1 2154.43 -2.32514e-07 0
2.43835e-06 1 3340.48 -8.98125e-08 0
2.43835e-06 1 5179.47 -3.49096e-08 0
2.43835e-06 1 8030.86 -1.34683e-08 0
2.43835e-06 1 12452 -4.56411e-09 0
2.43835e-06 1 19307 -1.62727e-09 0
2.43835e-06 1 29935.8 -6.23027e-10 0
2.43835e-06 1 46415.9 -2.3654e-10 0
2.43835e-06 1 71968.6 -9.06755e-11 0
2.43835e-06 1 111588 -3.61088e-11 0
2.43835e-06 1 173020 -1.18589e-11 0
2.43835e-06 1 268270 -4.1901e-12 0
2.43835e-06 1 415956 -1.12733e-12 0
2.43835e-06 1 644947 2.96986e-14 0
2.43835e-06 1 1e+06 4.24706e-13 0

5.94557e-06 1 1e-06 -5.93249e+08 0
5.94557e-06 1 1.55052e-06 -3.82612e+08 0
5.94557e-06 1 2.4041e-06 -2.46763e+08 0
5.94557e-06 1 3.72759e-06 -1.59147e+08 0
5.94557e-06 1 5.77969e-06 -1.02639e+08 0
5.94557e-06 1 8.96151e-06 -6.61952e+07 0
5.94557e-06 1 1.3895e-05 -4.26906e+07 0
5.94557e-06 1 2.15443e-05 -2.75313e+07 0
5.94557e-06 1 3.34048e-05 -1.77544e+07 0
5.94557e-06 1 5.17947e-05 -1.14489e+07 0
5.94557e-06 1 8.03086e-05 -7.38211e+06 0
5.94557e-06 1 0.00012452 -4.75927e+06 0
5.94557e-06 1 0.00019307 -3.06768e+06 0
5.94557e-06 1 0.000299358 -1.97669e+06 0
5.94557e-06 1 0.000464159 -1.27307e+06 0
5.94557e-06 1 0.000719686 -819269 0
5.94557e-06 1 0.00111588 -526601 0
5.94557e-06 1 0.0017302 -337854 0
5.94557e-06 1 0.0026827 -216136 0
5.94557e-06 1 0.00415956 -137655 0
5.94557e-06 1 0.00644947 -87071.5 0
5.94557e-06 1 0.01 -54496.1 0
5.94557e-06 1 0.0155052 -33559.3 0
5.94557e-06 1 0.024041 -20163.1 0
5.94557e-06 1 0.0372759 -11677.4 0
5.94557e-06 1 0.0577969 -6419.16 0
5.94557e-06 1 0.0896151 -3307.36 0
5.94557e-06 1 0.13895 -1631.57 0
5.94557e-06 1 0.215443 -888.03 0
5.94557e-06 1 0.334048 -661.164 0
5.94557e-06 1 0.517947 -599.125 0
5.94557e-06 1 0.803086 -482.719 0
5.94557e-06 1 1.2452 -284.873 0
5.94557e-06 1 1.9307 -116.272 0
5.94557e-06 1 2.99358 -36.4162 0
5.94557e-06 1 4.64159 -6.57788 0
5.94557e-06 1 7.19686 -1.02817 0
5.94557e-06 1 11.1588 -0.395346 0
5.94557e-06 1 17.302 -0.0612807 0
5.94557e-06 1 26.827 -0.00624114 0
5.94557e-06 1 41.5956 -0.00147075 0
5.94557e-06 1 64.4947 -0.000440758 0
5.94557e-06 1 100 -0.000139764 0
5.94557e-06 1 155.052 -5.743e-05 0
5.94557e-06 1 240.41 -1.95758e-05 0
5.94557e-06 1 372.759 -5.60687e-06 0
5.94557e-06 1 577.969 -2.13826e-06 0
5.94557e-06 1 896.151 -9.15726e-07 0
5.94557e-06 1 1389.5 -2.81986e-07 0
5.94557e-06 1 2154.43 -9.53568e-08 0
5.94557e-06 1 3340.48 -3.68332e-08 0
5.94557e-06 1 5179.47 -1.43169e-08 0
5.94557e-06 1 8030.86 -5.52353e-09 0
5.94557e-06 1 12452 -1.8718e-09 0
5.94557e-06 1 19307 -6.67363e-10 0
5.94557e-06 1 29935.8 -2.55511e-10 0
5.94557e-06 1 46415.9 -9.7008e-11 0
5.94557e-06 1 71968.6 -3.71872e-11 0
5.94557e-06 1 111588 -1.48087e-11 0
5.94557e-06 1 173020 -4.86347e-12 0
5.94557e-06 1 268270 -1.71841e-12 0
5.94557e-06 1 415956 -4.62331e-13 0
5.94557e-06 1 644947 1.21796e-14 0
5.94557e-06 1 1e+06 1.74177e-13 0

1.44974e-05 1 1e-06 -2.43298e+08 0
1.44974e-05 1 1.55052e-06 -1.56913e+08 0
1.44974e-05 1 2.4041e-06 -1.012e+08 0
1.44974e-05 1 3.72759e-06 -6.52678e+07 0
1.44974e-05 1 5.77969e-06 -4.20935e+07 0
1.44974e-05 1 8.96151e-06 -2.71473e+07 0
1.44974e-05 1 1.3895e-05 -1.75079e+07 0
1.44974e-05 1 2.15443e-05 -1.12909e+07 0
1.44974e-05 1 3.34048e-05 -7.28129e+06 0
1.44974e-05 1 5.17947e-05 -4.6953e+06 0
1.44974e-05 1 8.03086e-05 -3.02748e+06 0
1.44974e-05 1 0.00012452 -1.95183e+06 0
1.44974e-05 1 0.00019307 -1.25809e+06 0
1.44974e-05 1 0.000299358 -810662 0
1.44974e-05 1 0.000464159 -522098 0
1.44974e-05 1 0.000719686 -335991 0
1.44974e-05 1 0.00111588 -215964 0
1.44974e-05 1 0.0017302 -138557 0
1.44974e-05 1 0.0026827 -88639.5 0
1.44974e-05 1 0.00415956 -56453.8 0
1.44974e-05 1 0.00644947 -35708.8 0
1.44974e-05 1 0.01 -22349.3 0
1.44974e-05 1 0.0155052 -13762.9 0
1.44974e-05 1 0.024041 -8268.98 0
1.44974e-05 1 0.0372759 -4788.88 0
1.44974e-05 1 0.0577969 -2632.44 0
1.44974e-05 1 0.0896151 -1356.27 0
1.44974e-05 1 0.13895 -669.029 0
1.44974e-05 1 0.215443 -364.117 0
1.44974e-05 1 0.334048 -271.1 0
1.44974e-05 1 0.517947 -245.68 0
1.44974e-05 1 0.803086 -197.956 0
1.44974e-05 1 1.2452 -116.826 0
1.44974e-05 1 1.9307 -47.6838 0
1.44974e-05 1 2.99358 -14.9346 0
1.44974e-05 1 4.64159 -2.69764 0
1.44974e-05 1 7.19686 -0.42166 0
1.44974e-05 1 11.1588 -0.162135 0
1.44974e-05 1 17.302 -0.0251315 0
1.44974e-05 1 26.827 -0.00255946 0
1.44974e-05 1 41.5956 -0.000603145 0
1.44974e-05 1 64.4947 -0.000180753 0
1.44974e-05 1 100 -5.73169e-05 0
1.44974e-05 1 155.052 -2.35523e-05 0
1.44974e-05 1 240.41 -8.02814e-06 0
1.44974e-05 1 372.759 -2.29941e-06 0
1.44974e-05 1 577.969 -8.76917e-07 0
1.44974e-05 1 896.151 -3.75548e-07 0
1.44974e-05 1 1389.5 -1.15645e-07 0
1.44974e-05 1 2154.43 -3.91069e-08 0
1.44974e-05 1 3340.48 -1.51057e-08 0
1.44974e-05 1 5179.47 -5.87151e-09 0
1.44974e-05 1 8030.86 -2.26527e-09 0
1.44974e-05 1 12452 -7.67648e-10 0
1.44974e-05 1 19307 -2.73694e-10 0
1.44974e-05 1 29935.8 -1.04788e-10 0
1.44974e-05 1 46415.9 -3.97842e-11 0
1.44974e-05 1 71968.6 -1.52509e-11 0
1.44974e-05 1 111588 -6.07322e-12 0
1.44974e-05 1 173020 -1.99457e-12 0
1.44974e-05 1 268270 -7.04744e-13 0
1.44974e-05 1 415956 -1.89608e-13 0
1.44974e-05 1 644947 4.99486e-15 0
1.44974e-05 1 1e+06 7.14321e-14 0

3.53498e-05 1 1e-06 -9.97782e+07 0
3.53498e-05 1 1.55052e-06 -6.43513e+07 0
3.53498e-05 1 2.4041e-06 -4.15029e+07 0
3.53498e-05 1 3.72759e-06 -2.67668e+07 0
3.53498e-05 1 5.77969e-06 -1.72629e+07 0
3.53498e-05 1 8.96151e-06 -1.11333e+07 0
3.53498e-05 1 1.3895e-05 -7.1801e+06 0
3.53498e-05 1 2.15443e-05 -4.63048e+06 0
3.53498e-05 1 3.34048e-05 -2.98611e+06 0
3.53498e-05 1 5.17947e-05 -1.92558e+06 0
3.53498e-05 1 8.03086e-05 -1.24159e+06 0
3.53498e-05 1 0.00012452 -800459 0
3.53498e-05 1 0.00019307 -515951 0
3.53498e-05 1 0.000299358 -332458 0
3.53498e-05 1 0.000464159 -214116 0
3.53498e-05 1 0.000719686 -137792 0
3.53498e-05 1 0.00111588 -88568.5 0
3.53498e-05 1 0.0017302 -56823.2 0
3.53498e-05 1 0.0026827 -36351.6 0
3.53498e-05 1 0.00415956 -23152 0
3.53498e-05 1 0.00644947 -14644.3 0
