#q_sq i k_sq Re(fg) Im(fg)
1e-06 9 1e-06 -0.411629 0
1e-06 9 1.55052e-06 -0.411627 0
1e-06 9 2.4041e-06 -0.411624 0
1e-06 9 3.72759e-06 -0.411619 0
1e-06 9 5.77969e-06 -0.411612 0
1e-06 9 8.96151e-06 -0.4116 0
1e-06 9 1.3895e-05 -0.411582 0
1e-06 9 2.15443e-05 -0.411553 0
1e-06 9 3.34048e-05 -0.411509 0
1e-06 9 5.17947e-05 -0.411441 0
1e-06 9 8.03086e-05 -0.411335 0
1e-06 9 0.00012452 -0.411171 0
1e-06 9 0.00019307 -0.410917 0
1e-06 9 0.000299358 -0.410523 0
1e-06 9 0.000464159 -0.409911 0
1e-06 9 0.000719686 -0.408964 0
1e-06 9 0.00111588 -0.407498 0
1e-06 9 0.0017302 -0.405229 0
1e-06 9 0.0026827 -0.40172 0
1e-06 9 0.00415956 -0.396305 0
1e-06 9 0.00644947 -0.387974 0
1e-06 9 0.01 -0.375201 0
1e-06 9 0.0155052 -0.355741 0
1e-06 9 0.024041 -0.326416 0
1e-06 9 0.0372759 -0.282898 0
1e-06 9 0.0577969 -0.219906 0
1e-06 9 0.0896151 -0.132427 0
1e-06 9 0.13895 -0.0188112 0
1e-06 9 0.215443 0.112571 0
1e-06 9 0.334048 0.23481 0
1e-06 9 0.517947 0.303146 0
1e-06 9 0.803086 0.286865 0
1e-06 9 1.2452 0.216784 0
1e-06 9 1.9307 0.140428 0
1e-06 9 2.99358 0.0747552 0
1e-06 9 4.64159 0.0327565 0
1e-06 9 7.19686 0.0108554 0
1e-06 9 11.1588 0.00446668 0
1e-06 9 17.302 0.00127572 0
1e-06 9 26.827 0.000279166 0
1e-06 9 41.5956 0.000121927 0
1e-06 9 64.4947 5.65612e-05 0
1e-06 9 100 2.50277e-05 0
1e-06 9 155.052 1.3337e-05 0
1e-06 9 240.41 6.11392e-06 0
1e-06 9 372.759 1.84574e-06 0
1e-06 9 577.969 8.30291e-07 0
1e-06 9 896.151 4.86112e-07 0
1e-06 9 1389.5 2.41704e-08 0
1e-06 9 2154.43 -1.77228e-07 0
1e-06 9 3340.48 -1.65248e-07 0
1e-06 9 5179.47 -9.97363e-08 0
1e-06 9 8030.86 -6.17196e-08 0
1e-06 9 12452 -5.01629e-08 0
1e-06 9 19307 -4.10762e-08 0
1e-06 9 29935.8 -3.06086e-08 0
1e-06 9 46415.9 -2.15018e-08 0
1e-06 9 71968.6 -1.49023e-08 0
1e-06 9 111588 -1.12413e-08 0
1e-06 9 173020 -8.92947e-09 0
1e-06 9 268270 -7.09487e-09 0
1e-06 9 415956 -5.76484e-09 0
1e-06 9 644947 -4.69884e-09 0
1e-06 9 1e+06 -3.45226e-09 0

2.43835e-06 9 1e-06 -0.411629 0
