#q_sq i k_sq Re(fg) Im(fg)
1e-06 7 1e-06 3526.3 -0
1e-06 7 1.55052e-06 2273.94 -0
1e-06 7 2.4041e-06 1466.24 -0
1e-06 7 3.72759e-06 945.311 -0
1e-06 7 5.77969e-06 609.341 -0
1e-06 7 8.96151e-06 392.659 -0
1e-06 7 1.3895e-05 252.91 -0
1e-06 7 2.15443e-05 162.779 -0
1e-06 7 3.34048e-05 104.65 -0
1e-06 7 5.17947e-05 67.1597 -0
1e-06 7 8.03086e-05 42.9805 -0
1e-06 7 0.00012452 27.3863 -0
1e-06 7 0.00019307 17.329 -0
1e-06 7 0.000299358 10.8427 -0
1e-06 7 0.000464159 6.65974 -0
1e-06 7 0.000719686 3.96238 -0
1e-06 7 0.00111588 2.22343 -0
1e-06 7 0.0017302 1.10298 -0
1e-06 7 0.0026827 0.382017 -0
1e-06 7 0.00415956 -0.0803892 0
1e-06 7 0.00644947 -0.374665 0
1e-06 7 0.01 -0.558393 0
1e-06 7 0.0155052 -0.667656 0
1e-06 7 0.024041 -0.724274 0
1e-06 7 0.0372759 -0.740268 0
1e-06 7 0.0577969 -0.720915 0
1e-06 7 0.0896151 -0.667428 0
1e-06 7 0.13895 -0.579548 0
1e-06 7 0.215443 -0.459921 0
1e-06 7 0.334048 -0.320192 0
1e-06 7 0.517947 -0.18404 0
1e-06 7 0.803086 -0.0809171 0
1e-06 7 1.2452 -0.0258963 0
1e-06 7 1.9307 -0.00637675 0
1e-06 7 2.99358 -0.00153138 0
1e-06 7 4.64159 -0.000532847 0
1e-06 7 7.19686 -0.000209214 0
1e-06 7 11.1588 -8.31889e-05 0
1e-06 7 17.302 -3.37114e-05 0
1e-06 7 26.827 -1.35605e-05 0
1e-06 7 41.5956 -5.42231e-06 0
1e-06 7 64.4947 -2.17227e-06 0
1e-06 7 100 -8.70838e-07 0
1e-06 7 155.052 -3.49093e-07 0
1e-06 7 240.41 -1.40251e-07 0
1e-06 7 372.759 -5.64582e-08 0
1e-06 7 577.969 -2.27353e-08 0
1e-06 7 896.151 -9.1647e-09 0
1e-06 7 1389.5 -3.70274e-09 0
1e-06 7 2154.43 -1.49747e-09 0
1e-06 7 3340.48 -6.06048e-10 0
1e-06 7 5179.47 -2.45517e-10 0
1e-06 7 8030.86 -9.95691e-11 0
1e-06 7 12452 -4.04274e-11 0
1e-06 7 19307 -1.64267e-11 0
1e-06 7 29935.8 -6.67876e-12 0
1e-06 7 46415.9 -2.71734e-12 0
1e-06 7 71968.6 -1.10634e-12 0
1e-06 7 111588 -4.5074e-13 0
1e-06 7 173020 -1.8379e-13 0
1e-06 7 268270 -7.49809e-14 0
1e-06 7 415956 -3.06097e-14 0
1e-06 7 644947 -1.25039e-14 0
1e-06 7 1e+06 -5.11001e-15 0

2.43835e-06 7 1e-06 3526.3 -0
2.43835e-06 7 1.55052e-06 2273.94 -0
2.43835e-06 7 2.4041e-06 1466.24 -0
2.43835e-06 7 3.72759e-06 945.311 -0
2.43835e-06 7 5.77969e-06 609.341 -0
2.43835e-06 7 8.96151e-06 392.658 -0
2.43835e-06 7 1.3895e-05 252.91 -0
2.43835e-06 7 2.15443e-05 162.779 -0
2.43835e-06 7 3.34048e-05 104.65 -0
2.43835e-06 7 5.17947e-05 67.1596 -0
2.43835e-06 7 8.03086e-05 42.9805 -0
