#q_sq i k_sq Re(fg) Im(fg)
1e-06 8 1e-06 0.907437 0
1e-06 8 1.55052e-06 0.907436 0
1e-06 8 2.4041e-06 0.907436 0
1e-06 8 3.72759e-06 0.907435 0
1e-06 8 5.77969e-06 0.907434 0
1e-06 8 8.96151e-06 0.907432 0
1e-06 8 1.3895e-05 0.907429 0
1e-06 8 2.15443e-05 0.907424 0
1e-06 8 3.34048e-05 0.907416 0
1e-06 8 5.17947e-05 0.907405 0
1e-06 8 8.03086e-05 0.907387 0
1e-06 8 0.00012452 0.907359 0
1e-06 8 0.00019307 0.907316 0
1e-06 8 0.000299358 0.90725 0
1e-06 8 0.000464159 0.907146 0
1e-06 8 0.000719686 0.906986 0
1e-06 8 0.00111588 0.906739 0
1e-06 8 0.0017302 0.906355 0
1e-06 8 0.0026827 0.905762 0
1e-06 8 0.00415956 0.904847 0
1e-06 8 0.00644947 0.903438 0
1e-06 8 0.01 0.901277 0
1e-06 8 0.0155052 0.897981 0
1e-06 8 0.024041 0.893002 0
1e-06 8 0.0372759 0.885585 0
1e-06 8 0.0577969 0.874781 0
1e-06 8 0.0896151 0.859582 0
1e-06 8 0.13895 0.839349 0
1e-06 8 0.215443 0.814731 0
1e-06 8 0.334048 0.789145 0
1e-06 8 0.517947 0.769973 0
1e-06 8 0.803086 0.766613 0
1e-06 8 1.2452 0.783127 0
1e-06 8 1.9307 0.813063 0
1e-06 8 2.99358 0.839632 0
1e-06 8 4.64159 0.867809 0
1e-06 8 7.19686 0.906523 0
1e-06 8 11.1588 0.916656 0
1e-06 8 17.302 0.930548 0
1e-06 8 26.827 0.938375 0
1e-06 8 41.5956 0.939472 0
1e-06 8 64.4947 0.940678 0
1e-06 8 100 0.942461 0
1e-06 8 155.052 0.943419 0
1e-06 8 240.41 0.944278 0
1e-06 8 372.759 0.945859 0
1e-06 8 577.969 0.947017 0
1e-06 8 896.151 0.947509 0
1e-06 8 1389.5 0.948421 0
1e-06 8 2154.43 0.949589 0
1e-06 8 3340.48 0.950595 0
1e-06 8 5179.47 0.951302 0
1e-06 8 8030.86 0.951782 0
1e-06 8 12452 0.95238 0
1e-06 8 19307 0.953082 0
1e-06 8 29935.8 0.953772 0
1e-06 8 46415.9 0.954428 0
1e-06 8 71968.6 0.955049 0
1e-06 8 111588 0.955738 0
1e-06 8 173020 0.956715 0
1e-06 8 268270 0.957891 0
1e-06 8 415956 0.959451 0
1e-06 8 644947 0.961576 0
1e-06 8 1e+06 0.964208 0

2.43835e-06 8 1e-06 0.907437 0
2.43835e-06 8 1.55052e-06 0.907436 0
2.43835e-06 8 2.4041e-06 0.907436 0
2.43835e-06 8 3.72759e-06 0.907435 0
2.43835e-06 8 5.77969e-06 0.907434 0
2.43835e-06 8 8.96151e-06 0.907432 0
2.43835e-06 8 1.3895e-05 0.907428 0
2.43835e-06 8 2.15443e-05 0.907424 0
2.43835e-06 8 3.34048e-05 0.907416 0
2.43835e-06 8 5.17947e-05 0.907405 0
