#q_sq i k_sq Re(fg) Im(fg)
1e-06 7 1e-06 3530.92 -0
1e-06 7 1.55052e-06 2276.92 -0
1e-06 7 2.4041e-06 1468.16 -0
1e-06 7 3.72759e-06 946.551 -0
1e-06 7 5.77969e-06 610.141 -0
1e-06 7 8.96151e-06 393.174 -0
1e-06 7 1.3895e-05 253.242 -0
1e-06 7 2.15443e-05 162.994 -0
1e-06 7 3.34048e-05 104.788 -0
1e-06 7 5.17947e-05 67.2487 -0
1e-06 7 8.03086e-05 43.0378 -0
1e-06 7 0.00012452 27.4232 -0
1e-06 7 0.00019307 17.3527 -0
1e-06 7 0.000299358 10.8579 -0
1e-06 7 0.000464159 6.66945 -0
1e-06 7 0.000719686 3.96856 -0
1e-06 7 0.00111588 2.22733 -0
1e-06 7 0.0017302 1.1054 -0
1e-06 7 0.0026827 0.383494 -0
1e-06 7 0.00415956 -0.079524 0
1e-06 7 0.00644947 -0.374194 0
1e-06 7 0.01 -0.558176 0
1e-06 7 0.0155052 -0.667602 0
1e-06 7 0.024041 -0.724323 0
1e-06 7 0.0372759 -0.740383 0
1e-06 7 0.0577969 -0.721068 0
1e-06 7 0.0896151 -0.667599 0
1e-06 7 0.13895 -0.57972 0
1e-06 7 0.215443 -0.460078 0
1e-06 7 0.334048 -0.320316 0
1e-06 7 0.517947 -0.18412 0
1e-06 7 0.803086 -0.0809553 0
1e-06 7 1.2452 -0.0259083 0
1e-06 7 1.9307 -0.00637932 0
1e-06 7 2.99358 -0.00153193 0
1e-06 7 4.64159 -0.000533026 0
1e-06 7 7.19686 -0.000209275 0
1e-06 7 11.1588 -8.32045e-05 0
1e-06 7 17.302 -3.37126e-05 0
1e-06 7 26.827 -1.35577e-05 0
1e-06 7 41.5956 -5.41917e-06 0
1e-06 7 64.4947 -2.16974e-06 0
1e-06 7 100 -8.69039e-07 0
1e-06 7 155.052 -3.47884e-07 0
1e-06 7 240.41 -1.39463e-07 0
1e-06 7 372.759 -5.59538e-08 0
1e-06 7 577.969 -2.24162e-08 0
1e-06 7 896.151 -8.96463e-09 0
1e-06 7 1389.5 -3.57813e-09 0
1e-06 7 2154.43 -1.42049e-09 0
1e-06 7 3340.48 -5.58981e-10 0
1e-06 7 5179.47 -2.17147e-10 0
1e-06 7 8030.86 -8.27984e-11 0
1e-06 7 12452 -3.07698e-11 0
1e-06 7 19307 -1.10517e-11 0
1e-06 7 29935.8 -3.80824e-12 0
1e-06 7 46415.9 -1.25306e-12 0
1e-06 7 71968.6 -3.93361e-13 0
1e-06 7 111588 -1.182e-13 0
1e-06 7 173020 -3.42313e-14 0
1e-06 7 268270 -9.62458e-15 0
1e-06 7 415956 -2.64803e-15 0
1e-06 7 644947 -7.1764e-16 0
1e-06 7 1e+06 -1.9273e-16 0

2.43835e-06 7 1e-06 3530.92 -0
2.43835e-06 7 1.55052e-06 2276.92 -0
2.43835e-06 7 2.4041e-06 1468.16 -0
2.43835e-06 7 3.72759e-06 946.55 -0
2.43835e-06 7 5.77969e-06 610.14 -0
2.43835e-06 7 8.96151e-06 393.174 -0
2.43835e-06 7 1.3895e-05 253.242 -0
2.43835e-06 7 2.15443e-05 162.993 -0
2.43835e-06 7 3.34048e-05 104.788 -0
2.43835e-06 7 5.17947e-05 67.2486 -0
2.43835e-06 7 8.03086e-05 43.0378 -0
2.43835e-06 7 0.00012452 27.4231 -0
2.43835e-06 7 0.00019307 17.3526 -0
2.43835e-06 7 0.000299358 10.8579 -0
2.43835e-06 7 0.000464159 6.66944 -0
2.43835e-06 7 0.000719686 3.96856 -0
2.43835e-06 7 0.00111588 2.22732 -0
2.43835e-06 7 0.0017302 1.1054 -0
2.43835e-06 7 0.0026827 0.383494 -0
2.43835e-06 7 0.00415956 -0.0795238 0
2.43835e-06 7 0.00644947 -0.374193 0
2.43835e-06 7 0.01 -0.558175 0
2.43835e-06 7 0.0155052 -0.667601 0
2.43835e-06 7 0.024041 -0.724323 0
2.43835e-06 7 0.0372759 -0.740382 0
2.43835e-06 7 0.0577969 -0.721067 0
2.43835e-06 7 0.0896151 -0.667598 0
2.43835e-06 7 0.13895 -0.57972 0
2.43835e-06 7 0.215443 -0.460078 0
2.43835e-06 7 0.334048 -0.320316 0
2.43835e-06 7 0.517947 -0.18412 0
2.43835e-06 7 0.803086 -0.0809553 0
2.43835e-06 7 1.2452 -0.0259083 0
2.43835e-06 7 1.9307 -0.00637932 0
2.43835e-06 7 2.99358 -0.00153193 0
2.43835e-06 7 4.64159 -0.000533026 0
2.43835e-06 7 7.19686 -0.000209275 0
2.43835e-06 7 11.1588 -8.32044e-05 0
2.43835e-06 7 17.302 -3.37126e-05 0
2.43835e-06 7 26.827 -1.35577e-05 0
2.43835e-06 7 41.5956 -5.41916e-06 0
