#q_sq i k_sq Re(fg) Im(fg)
1e-06 9 1e-06 -0.41177 0
1e-06 9 1.55052e-06 -0.411768 0
1e-06 9 2.4041e-06 -0.411765 0
1e-06 9 3.72759e-06 -0.41176 0
1e-06 9 5.77969e-06 -0.411752 0
1e-06 9 8.96151e-06 -0.41174 0
1e-06 9 1.3895e-05 -0.411722 0
1e-06 9 2.15443e-05 -0.411694 0
1e-06 9 3.34048e-05 -0.41165 0
1e-06 9 5.17947e-05 -0.411581 0
1e-06 9 8.03086e-05 -0.411475 0
1e-06 9 0.00012452 -0.411311 0
1e-06 9 0.00019307 -0.411057 0
1e-06 9 0.000299358 -0.410662 0
1e-06 9 0.000464159 -0.410051 0
1e-06 9 0.000719686 -0.409103 0
1e-06 9 0.00111588 -0.407637 0
1e-06 9 0.0017302 -0.405367 0
1e-06 9 0.0026827 -0.401857 0
1e-06 9 0.00415956 -0.396439 0
1e-06 9 0.00644947 -0.388105 0
1e-06 9 0.01 -0.375328 0
1e-06 9 0.0155052 -0.355861 0
1e-06 9 0.024041 -0.326526 0
1e-06 9 0.0372759 -0.282991 0
1e-06 9 0.0577969 -0.219977 0
1e-06 9 0.0896151 -0.132465 0
1e-06 9 0.13895 -0.0188083 0
1e-06 9 0.215443 0.112621 0
1e-06 9 0.334048 0.234905 0
1e-06 9 0.517947 0.303265 0
1e-06 9 0.803086 0.286977 0
1e-06 9 1.2452 0.216869 0
1e-06 9 1.9307 0.140485 0
1e-06 9 2.99358 0.0747871 0
1e-06 9 4.64159 0.0327725 0
1e-06 9 7.19686 0.0108629 0
1e-06 9 11.1588 0.00447158 0
1e-06 9 17.302 0.00127918 0
1e-06 9 26.827 0.000282004 0
1e-06 9 41.5956 0.000124489 0
1e-06 9 64.4947 5.88863e-05 0
1e-06 9 100 2.71347e-05 0
1e-06 9 155.052 1.52418e-05 0
1e-06 9 240.41 7.82467e-06 0
1e-06 9 372.759 3.36992e-06 0
1e-06 9 577.969 2.1783e-06 0
1e-06 9 896.151 1.66671e-06 0
1e-06 9 1389.5 1.04369e-06 0
1e-06 9 2154.43 6.88878e-07 0
1e-06 9 3340.48 5.57423e-07 0
1e-06 9 5179.47 4.90723e-07 0
1e-06 9 8030.86 4.08111e-07 0
1e-06 9 12452 3.11174e-07 0
1e-06 9 19307 2.25817e-07 0
1e-06 9 29935.8 1.57944e-07 0
1e-06 9 46415.9 1.0569e-07 0
1e-06 9 71968.6 6.72112e-08 0
1e-06 9 111588 3.97358e-08 0
1e-06 9 173020 2.16682e-08 0
1e-06 9 268270 1.10797e-08 0
1e-06 9 415956 5.14396e-09 0
1e-06 9 644947 1.95764e-09 0
1e-06 9 1e+06 4.78114e-10 0

2.43835e-06 9 1e-06 -0.411769 0
2.43835e-06 9 1.55052e-06 -0.411767 0
2.43835e-06 9 2.4041e-06 -0.411764 0
2.43835e-06 9 3.72759e-06 -0.411759 0
2.43835e-06 9 5.77969e-06 -0.411751 0
2.43835e-06 9 8.96151e-06 -0.41174 0
2.43835e-06 9 1.3895e-05 -0.411721 0
2.43835e-06 9 2.15443e-05 -0.411693 0
2.43835e-06 9 3.34048e-05 -0.411649 0
2.43835e-06 9 5.17947e-05 -0.41158 0
2.43835e-06 9 8.03086e-05 -0.411475 0
2.43835e-06 9 0.00012452 -0.411311 0
2.43835e-06 9 0.00019307 -0.411056 0
2.43835e-06 9 0.000299358 -0.410662 0
2.43835e-06 9 0.000464159 -0.41005 0
2.43835e-06 9 0.000719686 -0.409102 0
2.43835e-06 9 0.00111588 -0.407636 0
2.43835e-06 9 0.0017302 -0.405366 0
2.43835e-06 9 0.0026827 -0.401856 0
2.43835e-06 9 0.00415956 -0.396439 0
2.43835e-06 9 0.00644947 -0.388105 0
2.43835e-06 9 0.01 -0.375327 0
2.43835e-06 9 0.0155052 -0.355861 0
2.43835e-06 9 0.024041 -0.326525 0
2.43835e-06 9 0.0372759 -0.282991 0
2.43835e-06 9 0.0577969 -0.219976 0
2.43835e-06 9 0.0896151 -0.132465 0
2.43835e-06 9 0.13895 -0.0188079 0
2.43835e-06 9 0.215443 0.112622 0
2.43835e-06 9 0.334048 0.234906 0
2.43835e-06 9 0.517947 0.303265 0
2.43835e-06 9 0.803086 0.286977 0
2.43835e-06 9 1.2452 0.216869 0
2.43835e-06 9 1.9307 0.140485 0
2.43835e-06 9 2.99358 0.0747871 0
2.43835e-06 9 4.64159 0.0327725 0
2.43835e-06 9 7.19686 0.0108629 0
2.43835e-06 9 11.1588 0.00447158 0
2.43835e-06 9 17.302 0.00127918 0
2.43835e-06 9 26.827 0.000282004 0
2.43835e-06 9 41.5956 0.000124489 0
2.43835e-06 9 64.4947 5.88863e-05 0
2.43835e-06 9 100 2.71347e-05 0
2.43835e-06 9 155.052 1.52418e-05 0
2.43835e-06 9 240.41 7.82467e-06 0
2.43835e-06 9 372.759 3.36992e-06 0
2.43835e-06 9 577.969 2.1783e-06 0
2.43835e-06 9 896.151 1.66671e-06 0
2.43835e-06 9 1389.5 1.04369e-06 0
2.43835e-06 9 2154.43 6.88878e-07 0
2.43835e-06 9 3340.48 5.57423e-07 0
2.43835e-06 9 5179.47 4.90723e-07 0
