#q_sq i k_sq Re(fg) Im(fg)
1e-06 8 1e-06 0.907776 0
1e-06 8 1.55052e-06 0.907775 0
1e-06 8 2.4041e-06 0.907775 0
1e-06 8 3.72759e-06 0.907774 0
1e-06 8 5.77969e-06 0.907773 0
1e-06 8 8.96151e-06 0.907771 0
1e-06 8 1.3895e-05 0.907767 0
1e-06 8 2.15443e-05 0.907763 0
1e-06 8 3.34048e-05 0.907755 0
1e-06 8 5.17947e-05 0.907744 0
1e-06 8 8.03086e-05 0.907726 0
1e-06 8 0.00012452 0.907698 0
1e-06 8 0.00019307 0.907655 0
1e-06 8 0.000299358 0.907588 0
1e-06 8 0.000464159 0.907485 0
1e-06 8 0.000719686 0.907325 0
1e-06 8 0.00111588 0.907077 0
1e-06 8 0.0017302 0.906694 0
1e-06 8 0.0026827 0.906101 0
1e-06 8 0.00415956 0.905185 0
1e-06 8 0.00644947 0.903776 0
1e-06 8 0.01 0.901614 0
1e-06 8 0.0155052 0.898317 0
1e-06 8 0.024041 0.893336 0
1e-06 8 0.0372759 0.885916 0
1e-06 8 0.0577969 0.875108 0
1e-06 8 0.0896151 0.859903 0
1e-06 8 0.13895 0.839663 0
1e-06 8 0.215443 0.815036 0
1e-06 8 0.334048 0.789441 0
1e-06 8 0.517947 0.770262 0
1e-06 8 0.803086 0.766902 0
1e-06 8 1.2452 0.783423 0
1e-06 8 1.9307 0.813371 0
1e-06 8 2.99358 0.839951 0
1e-06 8 4.64159 0.868142 0
1e-06 8 7.19686 0.906873 0
1e-06 8 11.1588 0.917015 0
1e-06 8 17.302 0.930921 0
1e-06 8 26.827 0.938763 0
1e-06 8 41.5956 0.939877 0
1e-06 8 64.4947 0.941107 0
1e-06 8 100 0.942925 0
1e-06 8 155.052 0.943931 0
1e-06 8 240.41 0.944858 0
1e-06 8 372.759 0.946534 0
1e-06 8 577.969 0.947823 0
1e-06 8 896.151 0.948493 0
1e-06 8 1389.5 0.949645 0
1e-06 8 2154.43 0.951133 0
1e-06 8 3340.48 0.952556 0
1e-06 8 5179.47 0.953798 0
1e-06 8 8030.86 0.954944 0
1e-06 8 12452 0.956338 0
1e-06 8 19307 0.957948 0
1e-06 8 29935.8 0.959619 0
1e-06 8 46415.9 0.961269 0
1e-06 8 71968.6 0.962813 0
1e-06 8 111588 0.964238 0
1e-06 8 173020 0.965631 0
1e-06 8 268270 0.966794 0
1e-06 8 415956 0.967779 0
1e-06 8 644947 0.968637 0
1e-06 8 1e+06 0.969392 0

2.43835e-06 8 1e-06 0.907775 0
2.43835e-06 8 1.55052e-06 0.907775 0
2.43835e-06 8 2.4041e-06 0.907774 0
2.43835e-06 8 3.72759e-06 0.907774 0
2.43835e-06 8 5.77969e-06 0.907772 0
2.43835e-06 8 8.96151e-06 0.90777 0
2.43835e-06 8 1.3895e-05 0.907767 0
2.43835e-06 8 2.15443e-05 0.907762 0
2.43835e-06 8 3.34048e-05 0.907755 0
2.43835e-06 8 5.17947e-05 0.907743 0
