#q_sq i k_sq Re(fg) Im(fg)
1e-06 1 1e-06 -3.53184e+09 0
1e-06 1 1.55052e-06 -2.27784e+09 0
1e-06 1 2.4041e-06 -1.46907e+09 0
1e-06 1 3.72759e-06 -9.47462e+08 0
1e-06 1 5.77969e-06 -6.11052e+08 0
1e-06 1 8.96151e-06 -3.94086e+08 0
1e-06 1 1.3895e-05 -2.54154e+08 0
1e-06 1 2.15443e-05 -1.63905e+08 0
1e-06 1 3.34048e-05 -1.05699e+08 0
1e-06 1 5.17947e-05 -6.816e+07 0
1e-06 1 8.03086e-05 -4.3949e+07 0
1e-06 1 0.00012452 -2.83342e+07 0
1e-06 1 0.00019307 -1.82635e+07 0
1e-06 1 0.000299358 -1.17685e+07 0
1e-06 1 0.000464159 -7.57954e+06 0
1e-06 1 0.000719686 -4.87792e+06 0
1e-06 1 0.00111588 -3.13555e+06 0
1e-06 1 0.0017302 -2.01186e+06 0
1e-06 1 0.0026827 -1.28723e+06 0
1e-06 1 0.00415956 -820000 0
1e-06 1 0.00644947 -518849 0
1e-06 1 0.01 -324905 0
1e-06 1 0.0155052 -200246 0
1e-06 1 0.024041 -120472 0
1e-06 1 0.0372759 -69922.1 0
1e-06 1 0.0577969 -38574.2 0
1e-06 1 0.0896151 -19989.3 0
1e-06 1 0.13895 -9938.8 0
1e-06 1 0.215443 -5430.33 0
1e-06 1 0.334048 -4004.27 0
1e-06 1 0.517947 -3583.7 0
1e-06 1 0.803086 -2870.63 0
1e-06 1 1.2452 -1691.82 0
1e-06 1 1.9307 -690.645 0
1e-06 1 2.99358 -216.493 0
1e-06 1 4.64159 -39.1109 0
1e-06 1 7.19686 -6.11507 0
1e-06 1 11.1588 -2.35186 0
1e-06 1 17.302 -0.364582 0
1e-06 1 26.827 -0.0371643 0
1e-06 1 41.5956 -0.00876992 0
1e-06 1 64.4947 -0.00262997 0
1e-06 1 100 -0.000833872 0
1e-06 1 155.052 -0.000342066 0
1e-06 1 240.41 -0.000116273 0
1e-06 1 372.759 -3.31173e-05 0
